na2,na1,nt2,ftm,cell_type,fa2,fa1,ft1,nt1,ntm,ft2,cell_id,treatment,cell_line,normrr
32.39498184,67.60501816,2275.961778,713.9977385,epithelial,14.47474235,85.52525799,347.7499641,396.7960535,1000.067175,3104.65714,MCF7_cntrl_03_5,control,MCF7,0.8187768
33.84213048,66.15786952,2326.399449,539.2169045,epithelial,12.03589156,87.96410782,278.5679131,391.316424,1042.277003,2526.936701,MCF7_cntrl_03_191,control,MCF7,0.81891765
34.42506516,65.57493484,2241.031516,985.3902429,epithelial,20.97332091,79.02667931,531.1437058,410.7366742,1038.429642,3204.666376,MCF7_cntrl_06_218,control,MCF7,0.818956234
34.25467394,65.74532606,2246.995933,1009.970181,epithelial,20.88584955,79.11415051,554.4622323,410.539213,1035.372355,3105.214693,MCF7_cntrl_06_238,control,MCF7,0.81934711
29.20797925,70.79202075,2438.497208,1256.03457,epithelial,20.93868431,79.06131519,770.2388377,466.1516113,1028.876268,3225.456868,MCF7_cntrl_01_18,control,MCF7,0.820415052
35.36278566,64.63721434,2333.084064,744.7414434,epithelial,17.48612936,82.51387043,329.857747,434.5105777,1102.145637,3369.096622,MCF7_cntrl_08_167,control,MCF7,0.820530133
29.74778626,70.25221374,2206.08897,1225.587955,epithelial,20.24332482,79.75667509,755.3237232,368.1991071,910.3548501,3106.839731,MCF7_cntrl_01_162,control,MCF7,0.820676806
32.06588921,67.93411079,2245.421799,1241.766183,epithelial,20.21025384,79.78974649,783.41074,386.4391871,977.7372649,3140.746933,MCF7_cntrl_01_149,control,MCF7,0.821115675
32.76188441,67.23811554,2297.840183,1227.494434,epithelial,20.39530845,79.6046916,745.3328316,393.6153821,1002.436494,3316.945409,MCF7_cntrl_02_108,control,MCF7,0.821261176
34.74548119,65.25451881,2231.972067,780.6556811,epithelial,19.39439149,80.60560848,369.0780512,386.5285345,1024.498716,2957.367702,MCF7_cntrl_08_250,control,MCF7,0.821324095
31.91326512,68.08673488,2247.565087,976.2497523,epithelial,20.16579459,79.83420461,508.8989192,397.6004273,982.5452181,3920.177747,MCF7_cntrl_06_247,control,MCF7,0.821552417
34.14677711,65.85322289,2307.633281,830.7427012,epithelial,18.7922564,81.2077437,424.2902234,435.5117569,1067.669422,3031.856993,MCF7_cntrl_08_239,control,MCF7,0.821584782
32.55488115,67.44511885,2338.255112,1370.584758,epithelial,21.03722341,78.96277657,848.0974835,421.6249693,1037.087224,3476.563074,MCF7_cntrl_01_101,control,MCF7,0.82167225
33.07204824,66.92795176,2220.400395,603.4150766,epithelial,12.72066037,87.2793395,308.1780043,379.1794324,985.061059,2774.393309,MCF7_cntrl_03_209,control,MCF7,0.821797644
33.65983732,66.34016268,2279.220684,763.0914026,epithelial,14.90008724,85.09991238,385.0447789,388.6318091,1018.371614,3273.57553,MCF7_cntrl_03_79,control,MCF7,0.822034916
29.78010471,70.21989529,2252.310857,1309.044332,epithelial,20.83713024,79.16286992,812.2292714,400.41766,941.2687014,3306.885839,MCF7_cntrl_02_21,control,MCF7,0.822222938
33.25389742,66.74610258,2245.802142,752.5975013,epithelial,18.26596001,81.73404029,364.5724858,384.7779135,1000.502537,2909.431097,MCF7_cntrl_08_39,control,MCF7,0.822824406
31.93587517,68.06412483,2271.688904,1283.24107,epithelial,20.68663329,79.31336674,804.9497362,396.8468555,985.278403,3269.619603,MCF7_cntrl_02_56,control,MCF7,0.82286062
32.22068,67.77932,2261.535,978.9886596,epithelial,16.98924154,83.01076,555.7913,437.0018,1020.481767,2869.747,MCF7_cntrl_07_163,control,MCF7,0.824233273
29.44055433,70.55944567,2261.939183,1189.614159,epithelial,20.44593758,79.55406252,705.9014062,408.4662981,951.3479122,3464.515603,MCF7_cntrl_07_81,control,MCF7,0.824277174
30.67853793,69.32146207,2348.221115,955.6887778,epithelial,20.77347171,79.22652846,511.8744805,429.2597931,1014.87209,3151.039343,MCF7_cntrl_06_93,control,MCF7,0.824293948
32.68408638,67.31591362,2255.081761,956.5975691,epithelial,19.28604201,80.71395754,511.9289479,433.6556341,1021.3135,3428.628286,MCF7_cntrl_05_2,control,MCF7,0.824617111
33.56951359,66.43048641,2324.79902,793.9937951,epithelial,19.38318897,80.61681172,414.7086472,437.3545479,1066.815126,2638.315232,MCF7_cntrl_05_199,control,MCF7,0.824986538
32.53622937,67.46377063,2188.533187,955.1300145,epithelial,20.5847861,79.41521364,502.3289938,399.6661981,978.5908776,3188.353803,MCF7_cntrl_06_228,control,MCF7,0.825544261
31.17465508,68.82534492,2186.259576,1235.844867,epithelial,20.40546817,79.59453072,741.6313136,399.6795381,946.264972,3574.486771,MCF7_cntrl_01_23,control,MCF7,0.82561885
33.36796667,66.63203333,2196.304615,1192.82843,epithelial,18.49184624,81.50815385,759.7949231,394.7619744,988.576575,2991.629231,MCF7_cntrl_07_7,control,MCF7,0.82592143
32.62095281,67.37904719,2297.299963,626.9669952,epithelial,13.06035343,86.93964618,314.2712124,377.2286375,1000.548728,3164.423567,MCF7_cntrl_03_82,control,MCF7,0.826054094
31.84972171,68.15027829,2302.539814,1248.831552,epithelial,20.72193132,79.27806871,770.5638986,434.0468114,1018.469088,3214.283847,MCF7_cntrl_01_235,control,MCF7,0.826567128
