na2,na1,nt2,ftm,cell_type,fa2,fa1,ft1,nt1,ntm,ft2,cell_id,treatment,cell_line,normrr
25.68405933,74.31594062,2219.51728,1160.93451,epithelial,21.17255385,78.82744596,642.4591033,407.2359276,863.3385038,3173.960439,MCF10A_cntrl_01_88,control,MCF10A,0.836483996
25.80967274,74.19032726,2193.271933,1147.04292,epithelial,21.37632249,78.62367763,651.3061841,406.8862771,861.3693071,3135.914772,MCF10A_cntrl_01_220,control,MCF10A,0.836698614
24.0099603,75.9900397,2177.686233,1092.674694,epithelial,21.34742597,78.65257408,602.246128,402.3817331,823.0710042,3167.150623,MCF10A_cntrl_03_203,control,MCF10A,0.836857975
25.60811399,74.39188599,2175.505322,1108.249831,epithelial,20.79416433,79.20583583,618.3985356,413.9824348,859.6502657,3206.995039,MCF10A_cntrl_02_160,control,MCF10A,0.836872873
24.92655503,75.07344497,2065.349573,1084.569146,epithelial,21.01840676,78.98159344,583.9133594,345.7441422,770.6440653,3044.639562,MCF10A_cntrl_04_163,control,MCF10A,0.83687747
26.26233379,73.73766621,2097.571641,1157.30184,epithelial,20.98315682,79.01684336,650.6009375,348.9895996,804.7540829,3179.822055,MCF10A_cntrl_04_253,control,MCF10A,0.836984022
27.43173154,72.56826846,2126.257751,1024.761119,epithelial,20.82428471,79.17571522,559.0807535,375.7942274,847.4505593,3035.558144,MCF10A_cntrl_04_156,control,MCF10A,0.837075839
25.45058879,74.54941121,2160.324742,1148.344393,epithelial,20.22337706,79.77662295,622.7999536,405.8722448,843.1487946,3777.72763,MCF10A_cntrl_01_97,control,MCF10A,0.837139771
26.41659656,73.58340344,2172.603432,1107.774159,epithelial,21.1398918,78.8601082,617.2737415,412.8484016,870.452776,3128.744829,MCF10A_cntrl_02_29,control,MCF10A,0.837424345
25.62605844,74.37394158,2195.075068,1205.306932,epithelial,20.87225778,79.12774216,681.3007154,411.7963264,863.6142184,3338.283215,MCF10A_cntrl_01_66,control,MCF10A,0.837627346
26.49826818,73.50173158,2149.249123,1110.184528,epithelial,21.19855693,78.80144324,623.678568,401.4795044,851.7152596,3369.103066,MCF10A_cntrl_01_163,control,MCF10A,0.838538895
25.61051713,74.38948287,2212.840927,1008.966641,epithelial,20.32109668,79.67890337,563.8585264,400.6285899,857.6243367,2970.250343,MCF10A_cntrl_03_251,control,MCF10A,0.838570812
27.65330575,72.34669425,2195.251787,1076.931742,epithelial,21.72935954,78.27064042,585.5593495,372.2018511,870.9175662,3018.234132,MCF10A_cntrl_04_122,control,MCF10A,0.838735119
27.47918323,72.52081677,2133.061326,1083.973992,epithelial,20.05700166,79.94299856,602.1919963,410.1866278,875.0878457,3198.373056,MCF10A_cntrl_01_123,control,MCF10A,0.838758515
23.99440813,76.00559187,2173.209297,1068.602575,epithelial,21.43145673,78.56854352,580.752556,398.0491363,813.4575401,2966.58811,MCF10A_cntrl_03_201,control,MCF10A,0.838811502
26.7394705,73.2605295,2264.339805,1094.378134,epithelial,21.61745032,78.38254939,591.3681709,464.656481,940.1760073,3061.697224,MCF10A_cntrl_05_188,control,MCF10A,0.839011439
26.42799326,73.57200674,2336.58349,965.3969973,epithelial,19.33271353,80.6672866,501.6519739,473.8235132,950.3899952,3468.831111,MCF10A_cntrl_05_145,control,MCF10A,0.839235358
