Dim1,Dim2,Dim3,Dim4,Dim5,Dim6,Dim7,Dim8,Dim9,Dim10,cell_id,cell_type,cell_line,treatment,experiment
-0.03167117722422281,-0.034021813433489374,0.011229018478342035,0.006899129676416851,0.002871036825972205,-0.0007251201524547425,-0.0019045651406172405,0.0002979926545504032,0.0067374620583380415,-0.0055580043197223285,A549_FCCP_A1_N2_22,epithelial,A549,FCCP,Lifetime
-0.03167117722422276,-0.031266932085310846,0.005268763580173242,-0.005272429388117797,-0.0015950034604190443,0.014959121258890502,0.007925478674447232,-0.02538031742405206,-9.939147615681135e-05,0.0016308238391728297,A549_FCCP_A1_N2_33,epithelial,A549,FCCP,Lifetime
-0.031671177224222226,0.005532800153913214,-0.02176795225379764,0.001728314269762473,-0.019852840937614122,-0.0030770952882066814,-0.0077757416864644244,-0.004319063283291241,-0.001004209898864213,0.007290315624193552,A549_FCCP_A1_N2_10,epithelial,A549,FCCP,Lifetime
-0.03167117722422271,-0.03244291038474649,0.00796384399181933,-0.0007021436156948451,0.0012801967385336216,0.007833359474902723,0.007446969246950404,-0.0203268502207902,0.00994661631121823,0.0023563401345380267,A549_FCCP_A1_N2_67,epithelial,A549,FCCP,Lifetime
-0.03167117722422222,0.007728732098855036,-0.01778764600132591,0.005043879334410356,-0.010086295537164967,0.027616508463847524,-0.016851160932694533,0.009023023505892047,0.010147068334261912,0.02035570455744016,A549_FCCP_A1_N2_64,epithelial,A549,FCCP,Lifetime
-0.03167117722422273,-0.029917331085332635,0.003913250318599683,-0.009011163507602253,0.007239304065783924,-0.0014393137954391854,0.0122912574782441,0.009379804546532894,0.022561971518919536,-0.008566780019121404,A549_FCCP_A1_N2_74,epithelial,A549,FCCP,Lifetime
-0.03167117722422287,-0.034098183545836144,0.008712089849220868,0.002840293727319301,-0.0034062352909665504,-0.011659880076428358,0.002637975221621199,0.030099176332997364,-0.0030474761224922597,0.014170645281247424,A549_FCCP_A1_N2_20,epithelial,A549,FCCP,Lifetime
-0.03167117722422267,-0.023965138596484265,-0.00878187886254325,-0.024673355808068363,-0.00023761683951440592,-0.0018157146302736796,0.011009896653228088,0.01682980933930916,-0.002648039533538935,-0.0008117750846104152,A549_FCCP_A1_N2_24,epithelial,A549,FCCP,Lifetime
-0.03167117722422297,-0.03762981195640482,0.01981604750369545,0.03143057510681107,0.0003099759260709162,-0.008606672373773112,-0.03385758431945166,0.006962178238460704,-0.034093892595897436,-0.017751387013493984,A549_FCCP_A1_N2_3,epithelial,A549,FCCP,Lifetime
-0.03167117722422293,-0.03481710994034203,0.013116818581808588,0.011198786264277968,0.002718481343380865,-0.0006829967025631795,-0.006027054039517171,-0.00322936666550455,0.0034685588154938344,-0.007456449647072811,A549_FCCP_A1_N2_55,epithelial,A549,FCCP,Lifetime
-0.031671177224222885,-0.03270927862447552,0.00799214818528912,-0.002714778611071334,0.002315129571187053,0.0073562957754746,0.010272334417686244,-0.012285469965977727,0.013663510018039678,0.0016322771398852918,A549_FCCP_A1_N2_44,epithelial,A549,FCCP,Lifetime
-0.03167117722422276,-0.02892019049877778,0.0014951342979967763,-0.0101681259450801,-0.0028464178908724387,0.016172715400349456,0.008686589401946245,-0.02439037171586853,-0.005464531978475343,0.003045576172625651,A549_FCCP_A1_N2_11,epithelial,A549,FCCP,Lifetime
-0.03167117722422238,-0.002549669555951743,-0.02261451456106008,-0.009087488600368255,-0.015697502371242417,-0.003326514815598531,-0.009115828197959981,0.004273442689609624,-0.005707791897533813,0.011614685669961954,A549_FCCP_A1_N2_58,epithelial,A549,FCCP,Lifetime
-0.03167117722422279,-0.03263596680884954,0.007898766532135183,-0.0019002054011614067,0.002844745728018776,0.004605998738800826,0.008544851707554209,-0.008923313411362115,0.01455137597186225,0.0001194051008699959,A549_FCCP_A1_N2_45,epithelial,A549,FCCP,Lifetime
-0.03167117722422269,-0.029133338043291303,0.002045137564055701,-0.009970545111588227,-0.0015541832326636668,0.01927708670079644,0.007260294145293574,-0.02670915243119417,-0.006762697292728369,-0.0035744762651993573,A549_FCCP_A1_N2_48,epithelial,A549,FCCP,Lifetime
-0.03167117722422226,0.0009559089938845191,-0.02444540248842257,-0.004146782830244692,-0.019379123697305024,-0.017342335883285813,-0.005433838259543992,-0.002063759658911214,-0.0046854912772365444,0.008922541637411338,A549_FCCP_A1_N2_65,epithelial,A549,FCCP,Lifetime
-0.03167117722422269,-0.026769292755662647,-0.0034327232668782204,-0.017580360014674758,-0.0022658278793572613,0.012330069381135064,0.010949313553154233,-0.013927103186982663,-0.0037849897361100825,-3.129057257178925e-05,A549_FCCP_A1_N2_5,epithelial,A549,FCCP,Lifetime
-0.03167117722422234,0.020408186424688203,0.008101535039955596,0.0009389009981793384,-0.010274392917172007,0.012245850764616359,0.0020905900898232103,0.010131047175494463,0.006324766713270563,-1.6134632064959025e-05,A549_FCCP_A1_N2_56,epithelial,A549,FCCP,Lifetime
-0.03167117722422282,-0.03364784053344601,0.010169645473913021,0.0034560381930836773,0.0011170545021672521,0.0057945028423078,0.0033721183066542162,-0.011587632902629893,0.007348508831630856,0.0011096857155985214,A549_FCCP_A1_N2_54,epithelial,A549,FCCP,Lifetime
-0.03167117722422269,-0.028707998291477948,0.0029998546831591657,-0.00974255765291748,0.00405853810686703,0.010308262357407456,0.010867522638017213,-0.010424615482858352,0.009177318086429312,-0.003943631262233418,A549_FCCP_A1_N2_25,epithelial,A549,FCCP,Lifetime
-0.03167117722422271,-0.024504893162956426,-0.003446036789662951,-0.011856113447260829,0.0007783224928205681,0.007298827254365571,0.004263066608393203,-0.012695401505229135,-0.001391815224076548,-0.011599894656565498,A549_FCCP_A1_N2_51,epithelial,A549,FCCP,Lifetime
-0.03167117722422272,-0.027725156178571988,0.002434061949650152,-0.008784708999112243,0.0059926564810968835,0.013799439997739964,0.005902579789445433,-0.014970397743764094,0.00950840767728759,-0.01477424033562311,A549_FCCP_A1_N2_13,epithelial,A549,FCCP,Lifetime
-0.0316711772242228,-0.03280789302160265,0.009187185688611007,0.0009238769065712507,0.0050566600554625835,0.0031628471899484982,0.005458376833846142,-0.005783758387883494,0.017372059158439573,-0.009212473923059517,A549_FCCP_A1_N2_50,epithelial,A549,FCCP,Lifetime
-0.03167117722422284,-0.03510548279763561,0.014110568132731888,0.012092194889915076,0.004636481649245128,0.0022495263054712685,-0.005578898381145507,-0.005982787242685259,0.011977291811379569,-0.0161487197094781,A549_FCCP_A1_N2_29,epithelial,A549,FCCP,Lifetime
-0.03167117722422269,-0.02825979087562956,-0.002194161656078964,-0.018148271371565397,0.001922064702477497,-0.00735537818526178,0.01602410773742584,0.02567399280119174,0.013434792946459828,0.006681361159370494,A549_FCCP_A1_N2_57,epithelial,A549,FCCP,Lifetime
-0.0316711772242229,-0.036184329033198584,0.01646623698495535,0.019284768480050937,0.0012249869338921478,0.003190362985225615,-0.013781339051393322,-0.019993156209896255,-0.004700641751032366,-0.009316598573541569,A549_FCCP_A1_N2_71,epithelial,A549,FCCP,Lifetime
-0.031671177224222496,-0.019667628359501393,-0.009635827890640096,-0.010878294187770499,-0.008067562847536914,-0.02672041987687827,0.006955617640729905,0.028252842423913883,-0.005257856951552719,0.013568708548264407,A549_FCCP_A1_N2_46,epithelial,A549,FCCP,Lifetime
-0.031671177224222406,0.01889634987364038,0.0037523562886318325,0.004947650454944589,0.002376845058993629,0.021956836366667884,0.001418846974279001,0.01672207996471318,0.008676344220821038,0.012063186027194032,A549_FCCP_A1_N2_73,epithelial,A549,FCCP,Lifetime
-0.0316711772242227,-0.029174343810168653,0.0009254414219285378,-0.013865582732275054,0.00249441102838063,0.006556616166892547,0.015325764532373436,-0.008546825712342313,0.013545694222787947,-0.00038171837281891557,A549_FCCP_A1_N2_16,epithelial,A549,FCCP,Lifetime
-0.031671177224222635,-0.02837423821278532,0.000917296106818876,-0.013577939440112166,0.005194477300053495,0.008146418790256005,0.013431018791719988,-0.008498984601107838,0.01557569882781303,-0.008103595493879545,A549_FCCP_A1_N2_40,epithelial,A549,FCCP,Lifetime
-0.03167117722422276,-0.029734829144820667,0.001546030835292824,-0.011709618200631313,-0.0001745493152686141,0.010487863956002956,0.011283162323794432,-0.013562741804379668,0.0039679853699338035,-0.0026435265521678433,A549_FCCP_A1_N2_59,epithelial,A549,FCCP,Lifetime
-0.03167117722422279,-0.03425972645431557,0.012113558995036447,0.008529618981933993,0.001036424403249883,0.006658120331311843,-0.0005579074049524141,-0.02154582307910828,0.00705487406123409,-0.0024150417065307364,A549_FCCP_A1_N2_30,epithelial,A549,FCCP,Lifetime
-0.0316711772242228,-0.033894921584288265,0.010566874499547827,0.00495095946251229,0.0006875705143064834,0.007117549635859015,0.001747609767735147,-0.018760821736423714,0.0063118549077266165,-0.001129428728140841,A549_FCCP_A1_N2_62,epithelial,A549,FCCP,Lifetime
-0.03167117722422272,-0.0266629637177573,-0.004843695920216654,-0.020563593025366526,-0.0034181782727381086,0.00441094140148622,0.014317920822031541,-0.0014406989016155333,-0.00389329657127164,0.010314460546515443,A549_FCCP_A1_N2_41,epithelial,A549,FCCP,Lifetime
-0.03167117722422272,-0.02946238583594471,0.0011794936981692852,-0.013570634316047185,-0.000775180723802773,0.012129635884986742,0.015332228844109076,-0.020265531551364985,0.005391829155448851,0.007038698385892007,A549_FCCP_A1_N2_36,epithelial,A549,FCCP,Lifetime
-0.031671177224222725,-0.03126793629897854,0.004617304814655011,-0.007672487409878818,-0.0002732079950345549,0.010635810988859882,0.012529720412964634,-0.019965603916444287,0.008183717738183074,0.004117429771175958,A549_FCCP_A1_N2_6,epithelial,A549,FCCP,Lifetime
-0.03167117722422275,-0.0324081940477269,0.008856763748065847,0.0008993573349160993,0.00483573615828917,0.004613719338909961,0.005762954088051784,-0.011235141423365064,0.017372950580584842,-0.010084908050567573,A549_FCCP_A1_N2_32,epithelial,A549,FCCP,Lifetime
-0.03167117722422244,0.020376145226998182,0.009167878656183032,0.0003889405198020659,-0.005513912193186977,0.014709823257074905,0.001476738904723283,0.01341645816877654,0.006171736733243274,0.005484004383908857,A549_FCCP_A1_N2_9,epithelial,A549,FCCP,Lifetime
-0.03167117722422274,-0.03128375324441116,0.006008208263795082,-0.00567590806568227,0.002076859878983829,0.011750900056958126,0.010680438432306693,-0.01782520834437363,0.010875426780863279,-5.75755514844534e-07,A549_FCCP_A1_N2_19,epithelial,A549,FCCP,Lifetime
-0.03167117722422217,0.009832584747922323,-0.0237525944261701,0.010186686475167572,-0.022903490210759783,-0.02539749029212852,0.003077150377275516,-0.011414251393816022,0.0014744123150261085,0.003185959496491354,A549_FCCP_A1_N2_72,epithelial,A549,FCCP,Lifetime
-0.031671177224222954,-0.03478279011967016,0.01109292184059447,0.00640543624278527,2.981463056521252e-06,-0.009436902530920438,-5.645859976428626e-05,0.025459838442753704,0.0029748351516692938,0.0017425739881628563,A549_FCCP_A1_N5_65,epithelial,A549,FCCP,Lifetime
-0.03167117722422287,-0.03279251510023565,0.008894274336619917,0.00015295841745797652,0.005661040442494106,0.000892135298264647,0.0060121830911502305,0.0014208795457607173,0.019542244149903427,-0.010652365262176142,A549_FCCP_A1_N5_47,epithelial,A549,FCCP,Lifetime
-0.03167117722422287,-0.035098089805104,0.013117241990581058,0.011203741171776306,-0.000698523930757257,0.00113790799592774,-0.0041928933937170855,-0.007253910015614188,-0.0013110118278069354,-0.0006446834871706953,A549_FCCP_A1_N5_54,epithelial,A549,FCCP,Lifetime
-0.03167117722422281,-0.034304993676134404,0.01129805117878,0.008305098176646614,-0.0031589902763428197,0.003922150646870205,-0.0011329811284943637,-0.014987620263172295,-0.003365597776090197,0.008943350020174042,A549_FCCP_A1_N5_36,epithelial,A549,FCCP,Lifetime
-0.03167117722422288,-0.03533543887880791,0.012688536862145671,0.010669768869092117,-0.0013092990500068052,-0.004694444600822545,-0.004176969211703977,0.009344738756131492,-0.0021910837557200533,0.0003674415385086381,A549_FCCP_A1_N5_76,epithelial,A549,FCCP,Lifetime
-0.031671177224222885,-0.034965092232585385,0.011537994009167035,0.010700682929187761,-0.004766644742248951,-0.010874407622296713,-0.005360404877443543,0.021331087656824434,-0.013047454697260217,0.017275696413504224,A549_FCCP_A1_N5_8,epithelial,A549,FCCP,Lifetime
-0.03167117722422244,-0.0183217573970269,-0.016397306626866268,-0.025080482188948136,-0.011290004373522117,0.001168589975661293,0.0035575541197641154,0.0007862129352729766,-0.022017045095368202,0.011207049380138235,A549_FCCP_A1_N5_2,epithelial,A549,FCCP,Lifetime
-0.031671177224222434,-0.016686508223184328,-0.016867193300285226,-0.025179205208796726,-0.005979166467724865,0.0037110003607661317,-0.0008274990567526577,0.00826179533042408,-0.01844491490133352,0.003422309761118954,A549_FCCP_A1_N5_6,epithelial,A549,FCCP,Lifetime
-0.03167117722422276,-0.03151841931689788,0.007341636206349271,-0.002111063510345756,0.006085651441366384,0.0038108185817303437,0.007423881058197946,-0.0072027447871180865,0.019576436360837276,-0.01179291800392357,A549_FCCP_A1_N5_41,epithelial,A549,FCCP,Lifetime
-0.03167117722422292,-0.035731965361753,0.013902949428851117,0.01421232140609399,-0.0026562322574939963,-0.004354112301386947,-0.00745584596701377,0.003348270760559647,-0.007699040911323161,0.006538327728998074,A549_FCCP_A1_N5_12,epithelial,A549,FCCP,Lifetime
-0.031671177224222906,-0.03444666882940749,0.012243510970328072,0.008850470820881804,0.0005371743362658662,0.0031970346997055965,-0.00026199957403044314,-0.014197599939840532,0.005727691804609639,0.0012167359006896024,A549_FCCP_A1_N5_84,epithelial,A549,FCCP,Lifetime
-0.03167117722422288,-0.03246771390817342,0.007287248503362344,-0.0018372872023498935,-0.0011435127391036658,0.005843685588678787,0.009720309777560835,-0.01584167027100857,0.006769941289105661,0.009435892944866962,A549_FCCP_A1_N5_45,epithelial,A549,FCCP,Lifetime
-0.031671177224222795,-0.031752044258089016,0.004209385451599796,-0.0036025201083941297,-0.005471240892340111,-0.009358214825398468,0.005237052157244326,0.022420934680219544,-0.009473931593379701,0.016603872586951365,A549_FCCP_A1_N5_75,epithelial,A549,FCCP,Lifetime
-0.03167117722422288,-0.035150091766122764,0.012826378556275955,0.011083817391509085,-0.003888153985199407,0.001993815361742836,-0.002227137414080828,-0.015379152057311303,-0.006427868382407767,0.016151883285886532,A549_FCCP_A1_N5_71,epithelial,A549,FCCP,Lifetime
-0.03167117722422268,-0.024796056790033386,-0.009642864832906238,-0.027544594034777877,-0.001320862649660437,-0.008591191916960178,0.016070477950440445,0.02556873149237393,0.0033978767257749785,0.00794513044125456,A549_FCCP_A1_N5_5,epithelial,A549,FCCP,Lifetime
-0.031671177224222816,-0.033394982848730034,0.0080902346023929,0.003959323078432262,-0.006306637706277243,-0.01220485797227264,0.0031008205847377806,0.02172522623359605,-0.006760214520808451,0.02481641261147692,A549_FCCP_A1_N5_28,epithelial,A549,FCCP,Lifetime
-0.03167117722422292,-0.03527231094531927,0.011931125120503212,0.009691243143652953,-0.002859068166375654,-0.0105459294198591,-0.0028727859782101996,0.023083387993719867,-0.00459326801646213,0.010668054556459161,A549_FCCP_A1_N5_33,epithelial,A549,FCCP,Lifetime
-0.031671177224222594,-0.025407771170481562,-0.002005219806727978,-0.01262319463015297,0.0008197352200905396,0.009597980094377057,0.00881633450534303,-0.017119971661458348,-0.0002568833490608933,-0.005374365698418181,A549_FCCP_A1_N5_85,epithelial,A549,FCCP,Lifetime
-0.031671177224222774,-0.03397967929724607,0.010888304846171993,0.006050036137102308,-0.00021326467258875713,0.007259212690111235,0.0005065182496466232,-0.01800553433554774,0.0038626622073865157,-0.0008427944502188091,A549_FCCP_A1_N5_74,epithelial,A549,FCCP,Lifetime
-0.03167117722422295,-0.03566134070087395,0.014899147521643341,0.014440604284093396,0.0032450509755883824,-0.0014808091331509328,-0.008100166020553017,-0.0008941731258597708,0.005784481352997081,-0.01221321289398582,A549_FCCP_A1_N5_46,epithelial,A549,FCCP,Lifetime
-0.03167117722422281,-0.03455759053566597,0.012811913020493983,0.009587335244344627,0.001723812258400736,0.007777077769595255,-0.0019142157268939993,-0.02606820938358874,0.006335639165466854,-0.0033913165982916047,A549_FCCP_A1_N5_51,epithelial,A549,FCCP,Lifetime
-0.03167117722422286,-0.033932616048799255,0.011016580273554866,0.003612681183197689,0.0038327214800984908,0.007014102518415818,0.004043538994200912,-0.012626121479949263,0.014732978241132642,-0.009163603081047314,A549_FCCP_A1_N5_44,epithelial,A549,FCCP,Lifetime
-0.03167117722422284,-0.0349418343428733,0.012684563715770404,0.01190440646414117,-0.004027366602623135,0.0017484784439057261,-0.004282711788406246,-0.015982545118735245,-0.008051161293005172,0.013580887105011798,A549_FCCP_A1_N5_16,epithelial,A549,FCCP,Lifetime
-0.031671177224223156,-0.03438751699380481,0.012427219614256593,0.009633568528124895,0.000804344034845601,0.00744118591306793,-0.003092199970823449,-0.022878895058871616,0.003157904014653136,-0.004524231791893023,A549_FCCP_A1_N5_59,epithelial,A549,FCCP,Lifetime
-0.03167117722422272,-0.02970898327084187,0.004356446714617361,-0.006376565827182465,0.006060271263761191,0.004516294535356786,0.009826490276333344,-0.00806822735688892,0.019080896970971904,-0.012690263061965662,A549_FCCP_A1_N5_25,epithelial,A549,FCCP,Lifetime
-0.03167117722422264,-0.026482880610663333,-0.005736197117316447,-0.019198182234135896,-0.008383036374861168,-0.00681564891766169,0.01509121125636204,0.01649444815351047,-0.010891239488998753,0.02462439107201658,A549_FCCP_A1_N5_20,epithelial,A549,FCCP,Lifetime
-0.031671177224222836,-0.03510256604498468,0.014017104115948215,0.012750617514274231,0.0017765473341912511,0.006187827750989264,-0.006338250101144152,-0.020511665845550617,0.003063162377469459,-0.00818637229364452,A549_FCCP_A1_N5_79,epithelial,A549,FCCP,Lifetime
-0.031671177224222864,-0.0348021493006892,0.012391814745659613,0.00881559963123076,-0.00036457288876818667,0.0023361714571739725,-0.0009300179904169539,-0.009678023431229667,0.0021381816553290803,0.004302998830579856,A549_FCCP_A1_N5_81,epithelial,A549,FCCP,Lifetime
-0.03167117722422281,-0.034508087208372853,0.010930543518357714,0.010565001255820819,-0.005527894215721021,-0.009168659924674378,-0.006059661682556019,0.014971665572340118,-0.015379890246747489,0.01838989224565498,A549_FCCP_A1_N5_11,epithelial,A549,FCCP,Lifetime
-0.03167117722422292,-0.03510627417475487,0.012900612562985931,0.009912095878104609,0.0011650723729100315,-0.003099338373744809,-0.0027500825017997403,0.0057507136294308245,0.004644075519714548,-0.0015637573437923458,A549_FCCP_A1_N5_24,epithelial,A549,FCCP,Lifetime
-0.03167117722422287,-0.0351589347461497,0.013668233108357311,0.012453937978652057,-0.001309227986028936,0.005521450611141291,-0.003971350308864505,-0.024621167700500247,-0.0015866818588171252,0.005567837847241006,A549_FCCP_A1_N5_68,epithelial,A549,FCCP,Lifetime
-0.031671177224222906,-0.03365522314993585,0.00992740826170512,0.004511648362510714,-0.0034984666009903764,0.005519177815092249,0.004128702733839022,-0.018254526339441027,-0.0015632636066464515,0.017289273779224762,A549_FCCP_A1_N5_52,epithelial,A549,FCCP,Lifetime
-0.03167117722422236,-0.018420734696435143,-0.015657582705912367,-0.021544635971357456,-0.012994385950188878,-0.014232945166624045,0.006824748199463617,0.01584646153891864,-0.014722970807743043,0.019692460833343264,A549_FCCP_A1_N5_43,epithelial,A549,FCCP,Lifetime
-0.031671177224222656,-0.02713337037786647,-0.003151367889355279,-0.012448800785453856,-0.006961092960854402,-0.0012836621222269322,0.006283455200775063,0.00672531042944372,-0.01157233150355134,0.012628118180719707,A549_FCCP_A1_N5_15,epithelial,A549,FCCP,Lifetime
-0.031671177224222885,-0.03615163635478332,0.01614320669834657,0.01876208302294655,0.0007698738931857375,0.00046102900015880006,-0.013276974909132688,-0.014190257937892865,-0.006478663091766403,-0.0062076589149815745,A549_FCCP_A1_N5_61,epithelial,A549,FCCP,Lifetime
-0.0316711772242228,-0.030420870034630947,0.005884787659058019,-0.0045459504505894555,0.00860406750054091,0.00132278829009298,0.006873584857291956,0.0022937733857390746,0.020207684493504685,-0.021799772902191726,A549_FCCP_A1_N5_53,epithelial,A549,FCCP,Lifetime
-0.03167117722422276,-0.03238559559931575,0.007849391503742725,-0.0007165150119353116,0.00046950639505821093,0.00853989793996179,0.008117253489380633,-0.022180787041100394,0.009062469057536368,0.002426125329328741,A549_FCCP_A1_N5_72,epithelial,A549,FCCP,Lifetime
-0.0316711772242227,-0.031848617188297734,0.007297513008980072,-0.0008593188239324977,-8.782529604961587e-05,0.01003409001750036,0.007234562748742403,-0.023976077130818087,0.007082433578968129,0.002386087474903007,A549_FCCP_A1_N5_19,epithelial,A549,FCCP,Lifetime
-0.03167117722422285,-0.036499875631542056,0.016497019208546886,0.021755925963863873,-0.0020748651321255934,-0.003783112968470435,-0.0181027003607015,-0.002895432653490132,-0.018012403672587055,-0.0005993844708470696,A549_FCCP_A1_N5_62,epithelial,A549,FCCP,Lifetime
-0.03167117722422277,-0.029352421432414108,0.002409348141195194,-0.009415167953136136,0.00084412009324846,0.008993202620283872,0.011399103937833452,-0.017606840818586586,0.006215258915951257,-0.0027318105606065016,A549_FCCP_A1_N5_49,epithelial,A549,FCCP,Lifetime
-0.031671177224222795,-0.0336867250498483,0.010065942140175529,0.006549104259942672,-0.0035545821396665424,0.004596771586325705,-0.001220873754286286,-0.01422381723786273,-0.006061141301612052,0.008822279737935618,A549_FCCP_A1_N5_82,epithelial,A549,FCCP,Lifetime
-0.03167117722422288,-0.03298548527345948,0.0066914367426414165,-0.0012409126200851582,-0.0017425569134619132,-0.009829535640101267,0.004428320264682942,0.027830609223187395,-0.0009501660120274082,0.0063719228341189045,A549_FCCP_A1_N5_69,epithelial,A549,FCCP,Lifetime
-0.03167117722422284,-0.034410314062562196,0.011787569339152653,0.007266083210991785,-0.00033326480084297716,0.005385678049949124,0.00197687314662751,-0.019673690624435317,0.005330322403916578,0.0052915717035798195,A549_FCCP_A1_N5_83,epithelial,A549,FCCP,Lifetime
-0.031671177224222725,-0.031161609927908188,0.006321756372528897,-0.005383338638360756,0.005667521142855278,0.007070039405087153,0.010598827497814507,-0.008885095484582928,0.01931529879607797,-0.007903186710371574,A549_FCCP_A1_N5_34,epithelial,A549,FCCP,Lifetime
-0.03167117722422296,-0.035023277205226376,0.011921010876984692,0.007433384791127141,0.0009150789210464053,-0.006539483083246401,-0.0001346333242993157,0.017117985678045608,0.006079309624490202,-0.0009565849567312755,A549_FCCP_A1_N5_4,epithelial,A549,FCCP,Lifetime
-0.03167117722422277,-0.03223446870888821,0.008777494773141195,0.002362326824522985,0.003729677272027398,0.0044892343198290365,0.0037055644833238277,-0.012078433377018593,0.014181455976447599,-0.010651975159689756,A549_FCCP_A1_N5_73,epithelial,A549,FCCP,Lifetime
-0.03167117722422287,-0.03445261875855781,0.010242253257050431,0.00749810158751793,-0.005162293664222566,-0.010313819260517491,-0.0011067719975322381,0.020115189054039195,-0.009244897477614833,0.020261057629099168,A549_FCCP_A1_N5_50,epithelial,A549,FCCP,Lifetime
-0.03167117722422272,-0.030781642030591493,0.002605164866415124,-0.004907269892081161,-0.006924375060495444,-0.01451997108412909,0.0076616868700430584,0.028925564090790678,-0.007775672603981211,0.02412277900990589,A549_FCCP_A1_N5_21,epithelial,A549,FCCP,Lifetime
-0.031671177224222705,-0.027829504355789788,-0.002887543856170893,-0.012045632742023613,-0.009109900068930175,-0.015588483718162058,0.011151885029309772,0.026975449560208063,-0.008759738959326385,0.02755656185542602,A549_FCCP_A1_N5_32,epithelial,A549,FCCP,Lifetime
-0.031671177224222906,-0.03590313764065657,0.013623458938985459,0.014001850798944185,-0.002332528196558036,-0.012956375257600633,-0.008415732704870527,0.02896518755336854,-0.00955273562633435,0.00889711532736168,A549_FCCP_A1_N5_48,epithelial,A549,FCCP,Lifetime
-0.0316711772242227,-0.028964037945217003,2.344106216171102e-05,-0.01031199976828858,-0.007088942099452551,0.003000546608488402,0.010381224507542473,-0.005906893733541126,-0.0076975735515559755,0.01867040332079436,A549_FCCP_A1_N5_77,epithelial,A549,FCCP,Lifetime
-0.03167117722422289,-0.03472119409524419,0.01206090442085673,0.009007881551456265,-0.0035885208090632066,0.002563814971338645,0.000487268648539003,-0.015129466574779132,-0.004071436248590907,0.017961364654767397,A549_FCCP_A1_N5_40,epithelial,A549,FCCP,Lifetime
-0.03167117722422273,-0.03260391360190018,0.007585877689684734,0.0005539402690617665,-0.00381767118381747,0.008068458664127762,0.0048527982095844975,-0.018820533674396768,-0.0029272668459845545,0.00939559217866146,A549_FCCP_A1_N5_29,epithelial,A549,FCCP,Lifetime
