mito_area,mito_intensity_sum,mito_intensity_avg,nuclei_area,nuclei_intensity_sum,nuclei_intensity_avg,Delta Psi 1,cell_area,mito_content,cell_line,treatment,cell_id,cell_mito_count,cell_total_mito_area_(pixels_squared),cell_network_orientation_(degrees),cell_network_major_axis_(pixels),cell_network_minor_axis_(pixels),cell_network_eccentricity,cell_network_effective_extent,cell_network_effective_solidity,cell_network_fractal_dimension
174,9209,52.92528735632184,225,2674,11.884444444444444,-91.85952979953623,697,0.2496413199426111,A549,FCCP,A549_FCCP_A1_N3_72,1,39.5,84.60996123787355,14.727267401354323,10.71993960343596,0.6856860649966084,0.2215988779803646,0.3237704918032787,1.2915937715256696
117,12759,109.05128205128206,277,7020,25.342960288808666,-89.74801138492533,663,0.1764705882352941,A549,FCCP,A549_FCCP_A1_N3_66,2,18.5,-29.49839741240405,13.094933192729378,12.361329295776128,0.3300082886597462,0.1185897435897435,0.1465346534653465,0.9724339398298903
244,3698,15.155737704918034,583,944,1.6192109777015438,-137.5410727218199,1533,0.1591650358773646,A549,FCCP,A549_FCCP_A1_N6_47,3,54.0,67.15799567301582,29.524449708186967,14.03482369593293,0.879789891395121,0.1015037593984962,0.1692789968652037,1.1312295731942783
396,10266,25.924242424242426,316,1435,4.541139240506329,-107.13303796142596,1068,0.3707865168539326,A549,FCCP,A549_FCCP_A1_N6_40,1,99.0,-80.72379622679827,19.268085544388107,15.634752699530376,0.5844460111368563,0.3093749999999999,0.4208289054197662,1.3618356247288057
201,4564,22.70646766169154,286,1627,5.688811188811189,-85.12513315120786,748,0.2687165775401069,A549,FCCP,A549_FCCP_A1_N6_25,2,44.0,-9.17838086162839,15.099840862502868,12.252848004676292,0.5844142961764247,0.22,0.3055555555555556,1.339286153288433
454,8350,18.3920704845815,428,1456,3.4018691588785046,-103.7870670776662,1293,0.3511214230471771,A549,FCCP,A549_FCCP_A1_N6_46,3,111.5,49.07042842137055,21.299125095651352,18.438392355177157,0.5005843232652247,0.2858974358974359,0.3643790849673202,1.2225045753133237
762,10806,14.181102362204724,646,1169,1.8095975232198145,-126.61655676321574,2194,0.3473108477666363,A549,FCCP,A549_FCCP_A1_N6_5,1,182.5,-27.879641263338687,27.2864731067428,23.58007413190794,0.5032048384008492,0.2556022408963585,0.3642714570858283,1.2920580669426387
325,5384,16.566153846153846,398,1056,2.6532663316582914,-112.64156914580302,1131,0.2873563218390804,A549,FCCP,A549_FCCP_A1_N6_15,2,80.25,-81.9087577735123,18.25380544444709,15.214813805670437,0.5524973930976272,0.2972222222222222,0.370242214532872,1.256627530080162
232,2558,11.025862068965518,389,877,2.2544987146529563,-97.6199316457026,1084,0.2140221402214022,A549,FCCP,A549_FCCP_A1_N6_51,5,48.75,84.96164892562155,18.426791844952596,17.115358713802124,0.3705059585453171,0.1547619047619047,0.1989795918367347,1.1002700165106742
349,7091,20.318051575931232,214,710,3.317757009345794,-111.45157772941567,944,0.3697033898305085,A549,FCCP,A549_FCCP_A1_N6_42,1,84.25,51.463384309599554,19.48305464332219,13.504023210493562,0.7208257498882283,0.2831932773109243,0.4145141451414514,1.4396033016700769
308,3075,9.983766233766234,430,994,2.311627906976744,-89.9750165568318,1167,0.2639245929734362,A549,FCCP,A549_FCCP_A1_N6_17,4,76.0,-67.21352796883858,22.858450643973185,14.262428621653266,0.7814678158605347,0.2131837307152875,0.3000987166831194,1.0340043632356244
277,4635,16.732851985559567,316,736,2.329113924050633,-121.27099310024516,928,0.2984913793103448,A549,FCCP,A549_FCCP_A1_N6_7,1,69.25,4.251732139017353,18.599795481457274,11.80231276302607,0.772890088006276,0.3206018518518518,0.4067547723935389,1.2196238838325786
315,5785,18.365079365079364,410,1334,3.2536585365853656,-106.43626244253308,1085,0.2903225806451613,A549,FCCP,A549_FCCP_A1_N6_48,2,73.5,38.54041424593977,23.61840549607257,12.607706850480088,0.8456053626047684,0.1953488372093023,0.3174946004319654,1.241228332783393
508,9948,19.58267716535433,465,1398,3.0064516129032257,-115.24391766851248,1421,0.3574947220267417,A549,FCCP,A549_FCCP_A1_N6_50,1,116.75,-33.18419605585408,24.44836321052539,17.531128620273762,0.6970036492063024,0.2538043478260869,0.3521870286576169,1.2386010502987002
272,5746,21.125,487,1564,3.2114989733059547,-115.84874157606512,1865,0.1458445040214477,A549,FCCP,A549_FCCP_A1_N6_3,2,44.75,-42.26863297085404,25.719276997114104,17.443991858991506,0.7348350979950703,0.0846335697399527,0.1290555155010814,1.0331907697582805
203,2516,12.394088669950738,317,588,1.8548895899053628,-116.81275958256764,868,0.2338709677419354,A549,FCCP,A549_FCCP_A1_N6_31,1,46.75,12.474919885732085,16.867274012656303,11.398901096871406,0.7370851883080095,0.2361111111111111,0.313758389261745,0.9948297455196592
369,6316,17.116531165311653,387,1598,4.129198966408269,-87.4506198293719,1131,0.3262599469496021,A549,FCCP,A549_FCCP_A1_N6_64,1,89.25,22.207194534915853,17.277700079184623,16.89638888946143,0.2089307277378248,0.3088235294117647,0.3953488372093023,1.317477511529561
205,3915,19.09756097560976,230,640,2.782608695652174,-118.45956335414236,841,0.2437574316290131,A549,FCCP,A549_FCCP_A1_N6_18,2,45.25,-55.909102153992784,17.065182048227758,12.726572499021618,0.6662119199479273,0.1950431034482758,0.2709580838323353,1.1052430343783175
341,9217,27.029325513196483,418,1529,3.657894736842105,-123.00212994830925,1052,0.3241444866920152,A549,FCCP,A549_FCCP_A1_N6_28,1,81.5,-71.71167919499493,18.62326311221979,14.580929184742184,0.6220950911745303,0.2753378378378378,0.4059775840597758,1.3645352522717256
328,6717,20.478658536585368,234,1285,5.491452991452992,-80.94571051703278,978,0.3353783231083844,A549,FCCP,A549_FCCP_A1_N6_33,2,73.25,-31.02167210670297,18.82616567677816,12.660507844611637,0.74010139704693,0.2806513409961685,0.3959459459459459,1.3155501870121251
323,5867,18.1640866873065,298,1096,3.6778523489932886,-98.2227203890898,965,0.3347150259067357,A549,FCCP,A549_FCCP_A1_N6_38,3,78.0,-9.158617734613886,19.65803498397321,13.71055636518419,0.7166304832554429,0.2932330827067669,0.3723150357995227,1.205638432267904
411,8480,20.632603406326037,445,1794,4.031460674157303,-100.4137408609886,1221,0.3366093366093366,A549,FCCP,A549_FCCP_A1_N6_32,1,99.75,79.66057569667406,19.94191221130958,18.09382585862041,0.4204266661074081,0.2630191166776532,0.3617407071622847,1.3727944358451707
309,6169,19.964401294498384,341,2029,5.9501466275659824,-74.44789572083012,973,0.3175745118191161,A549,FCCP,A549_FCCP_A1_N6_16,2,68.5,53.32104411493483,17.32088590773229,15.599215621831643,0.4346457866214905,0.2518382352941176,0.3242603550295858,1.212869009775884
336,6834,20.339285714285715,368,1358,3.690217391304348,-104.97243751988285,962,0.3492723492723493,A549,FCCP,A549_FCCP_A1_N6_24,1,84.0,-75.60726196138948,18.727197176497704,14.876095566542055,0.6074501215586575,0.2610722610722611,0.4107579462102689,1.367897566278198
476,7239,15.207983193277313,305,1446,4.740983606557377,-71.68291624795103,1133,0.4201235657546337,A549,FCCP,A549_FCCP_A1_N6_71,3,101.25,-18.806090497967222,21.7342982192863,15.486562235146565,0.701631238980382,0.2854122621564482,0.3849809885931559,1.2716217803026917
441,9732,22.068027210884352,536,1979,3.6921641791044775,-109.95689820137542,1244,0.3545016077170418,A549,FCCP,A549_FCCP_A1_N6_37,1,108.25,-45.296351662003055,18.72260083812677,17.35830607406408,0.37473706453997,0.2998614958448753,0.4287128712871287,1.4070315715062516
190,2674,14.073684210526316,452,852,1.8849557522123892,-123.63974381801556,1081,0.1757631822386679,A549,FCCP,A549_FCCP_A1_N6_56,1,45.25,-25.8751279366993,18.0293738816777,12.108482607031368,0.7409161791117798,0.190126050420168,0.2725903614457831,1.1411300142557066
190,3303,17.38421052631579,512,918,1.79296875,-139.70890964043323,1184,0.1604729729729729,A549,FCCP,A549_FCCP_A1_N6_19,1,44.75,-80.4413688318992,15.609969333589111,9.579905112714275,0.7895359694878544,0.2624633431085044,0.4040632054176072,1.239732794429454
472,8416,17.83050847457627,435,1927,4.429885057471265,-85.64104469207457,1412,0.3342776203966006,A549,FCCP,A549_FCCP_A1_N6_23,1,116.75,39.7777047274355,24.83796504126123,16.42610082133281,0.7500947476843352,0.247089947089947,0.3757039420756234,1.259716023525988
203,3172,15.625615763546795,414,1362,3.289855072463768,-95.82118758597169,813,0.2496924969249692,A549,FCCP,A549_FCCP_A1_N6_12,4,37.5,52.62657632297176,17.563831377258715,14.294785808928834,0.5810382042723172,0.1423149905123339,0.193050193050193,1.138359719241774
419,9087,21.6873508353222,365,1500,4.109589041095891,-102.29947799532204,1265,0.3312252964426877,A549,FCCP,A549_FCCP_A1_N6_13,1,97.75,65.70536537917471,21.961100473499418,16.43142839483051,0.6634664242600888,0.2525839793281653,0.3503584229390681,1.329465866592115
375,4390,11.706666666666669,438,979,2.2351598173515983,-101.83451349860162,1282,0.2925117004680187,A549,FCCP,A549_FCCP_A1_N6_69,2,82.0,-61.88104378221364,22.495506150927923,17.102388208602086,0.6496212697917086,0.1863636363636363,0.2742474916387959,1.1022789845206575
243,4963,20.4238683127572,325,1293,3.9784615384615374,-100.6022557019935,1363,0.1782831988261188,A549,FCCP,A549_FCCP_A1_N6_30,3,45.0,-17.56247282759188,20.390553556335128,14.092747203984183,0.7227199618820215,0.1428571428571428,0.2013422818791946,0.9857865347925004
504,7505,14.890873015873016,436,1537,3.5252293577981653,-88.60938301210787,1263,0.3990498812351544,A549,FCCP,A549_FCCP_A1_N6_39,2,117.0,73.38371221311137,24.96748337997079,16.196100784591405,0.7610546591980553,0.2809123649459784,0.3765084473049074,1.2809566063169475
298,2264,7.597315436241611,374,575,1.5374331550802138,-98.25736363024332,1355,0.2199261992619926,A549,FCCP,A549_FCCP_A1_N6_11,5,50.75,-69.09085386465412,20.301682766244987,19.00169283310774,0.3520893455512925,0.126875,0.1698744769874477,0.8442006688360493
277,5739,20.71841155234657,426,1457,3.42018779342723,-110.78162845770416,1148,0.2412891986062717,A549,FCCP,A549_FCCP_A1_N6_59,2,59.25,2.585153464165786,19.470583677310355,15.546955815660183,0.6020156034278873,0.1960297766749379,0.2505285412262156,1.2008084914651869
247,4293,17.380566801619434,343,1116,3.253644314868805,-103.04798770300792,881,0.2803632236095346,A549,FCCP,A549_FCCP_A1_N6_35,2,59.0,58.025289007293466,17.413571362100527,15.249779419874278,0.482781107914621,0.2043290043290043,0.2864077669902912,1.138145136569997
145,1595,11.0,399,760,1.9047619047619049,-107.8426027690832,846,0.1713947990543735,A549,FCCP,A549_FCCP_A1_N6_8,3,23.75,-87.1916554402191,15.92469334891233,14.313801168677776,0.4382705018262989,0.1028138528138528,0.1339915373765867,1.0326476096246169
244,6857,28.102459016393443,248,1036,4.17741935483871,-117.22904942820804,981,0.2487257900101936,A549,FCCP,A549_FCCP_A1_N6_53,1,55.5,74.64914494597127,15.300818296754834,14.331314735665895,0.3503011023041534,0.2387096774193548,0.3259911894273127,1.2403246132580212
309,4637,15.006472491909385,362,986,2.723756906077348,-104.94787208008634,1046,0.2954110898661568,A549,FCCP,A549_FCCP_A1_N6_61,1,67.5,-53.33302019563974,18.957967958775203,15.31672765500928,0.5892772692382579,0.234375,0.3085714285714285,1.287188896511967
752,12850,17.08776595744681,579,1928,3.3298791018998277,-100.57874627972588,2111,0.3562292752250118,A549,FCCP,A549_FCCP_A1_N6_66,2,181.0,-72.4835835491135,26.47842535207668,24.27103066128021,0.3997270496386461,0.2678505364409915,0.3612774451097804,1.2898951920207988
425,9432,22.192941176470587,328,1287,3.923780487804878,-106.56219845596962,1053,0.4036087369420703,A549,FCCP,A549_FCCP_A1_N6_62,2,106.25,-8.16344289559888,21.18002740742955,14.747975663140094,0.7177360935434194,0.3046594982078853,0.4358974358974359,1.4079773366054338
150,14778,98.52,449,6319,14.073496659242762,-119.67692217459988,2257,0.0664599025254763,A549,FCCP,A549_FCCP_A1_N1_20,2,32.25,-76.44048469554619,20.87771518196269,10.860097294979251,0.8540587712494576,0.1228571428571428,0.1840228245363766,1.0989857518671085
234,9266,39.5982905982906,224,2279,10.174107142857142,-83.57480835353725,721,0.3245492371705964,A549,FCCP,A549_FCCP_A1_N1_32,1,51.75,26.11053670660806,16.293207031104252,13.162297215595745,0.5894024462563309,0.224025974025974,0.3112781954887218,1.2142876657609638
941,19078,20.274176408076517,404,3347,8.284653465346535,-55.03900402448023,1855,0.507277628032345,A549,FCCP,A549_FCCP_A1_N1_26,3,224.75,45.50598018278268,29.988855236714617,20.38591133341798,0.7334133847071077,0.3200427198291207,0.4714210802307289,1.246978567462781
612,11097,18.13235294117647,350,2646,7.56,-53.80183637950296,1526,0.401048492791612,A549,FCCP,A549_FCCP_A1_N1_1,5,140.75,7.243049856773674,26.418705433471853,19.78165436632213,0.6628247641388324,0.2482363315696649,0.3604353393085787,1.0398422361760375
353,6327,17.923512747875353,312,1611,5.163461538461538,-76.53713233603489,1152,0.3064236111111111,A549,FCCP,A549_FCCP_A1_N1_45,1,88.25,-81.47948533083547,22.409565439355287,13.910180501200522,0.7840282574758733,0.2646176911544228,0.3707983193277311,1.1907305095095877
678,13659,20.146017699115045,272,2136,7.852941176470588,-57.94028789012211,1586,0.4274905422446406,A549,FCCP,A549_FCCP_A1_N1_30,2,159.0,-61.35022260642722,29.607583491184744,17.7914581460456,0.7993175754994443,0.2674516400336417,0.4002517306482064,1.1276681963367423
257,9815,38.190661478599225,276,2246,8.13768115942029,-95.08427376239736,1060,0.2424528301886792,A549,FCCP,A549_FCCP_A1_N1_59,2,64.25,-86.07782571279786,19.2078066429176,9.366155227156412,0.8730546795902362,0.3381578947368421,0.468978102189781,1.2081886058956817
1218,14961,12.283251231527094,273,1540,5.641025641025641,-47.85750086188299,2154,0.5654596100278552,A549,FCCP,A549_FCCP_A1_N1_40,1,302.5,0.2366815725248761,30.47154523735914,23.662093578484026,0.6300792867369798,0.4384057971014493,0.5452906714736367,1.2476019983398812
579,13585,23.46286701208981,464,3204,6.905172413793103,-75.22361973201569,1760,0.3289772727272727,A549,FCCP,A549_FCCP_A1_N1_8,1,135.25,-25.48816799661894,22.658748511757267,20.672011541257135,0.4094797420038197,0.2795865633074935,0.3697881066302119,1.4114638054263606
916,27386,29.897379912663755,435,4352,10.004597701149423,-67.32565458241368,2947,0.3108245673566339,A549,FCCP,A549_FCCP_A1_N1_43,3,196.5,40.398674162345095,33.47816365341157,25.97803242296207,0.6307704844497324,0.1964017991004498,0.2927374301675978,1.1958490354563422
855,10856,12.697076023391812,377,1607,4.262599469496021,-67.12679208873924,1928,0.4434647302904564,A549,FCCP,A549_FCCP_A1_N1_31,3,183.75,84.628489372943,36.98564337929555,18.53021853174309,0.8654408471109437,0.2355769230769231,0.3491686460807601,1.1916777439373454
446,17606,39.47533632286996,328,3987,12.15548780487805,-72.44056347171993,1988,0.2243460764587525,A549,FCCP,A549_FCCP_A1_N1_50,3,88.5,15.96012889010487,26.007127182434004,18.691074618726372,0.6953301370235516,0.1609090909090909,0.2347480106100795,1.0374252042704732
243,6618,27.234567901234566,418,2765,6.614832535885167,-87.0331126681238,1031,0.2356935014548981,A549,FCCP,A549_FCCP_A1_N1_39,2,44.25,-83.48198181254776,22.588296938799505,13.550222123824753,0.8000914943364816,0.1344984802431611,0.1876988335100742,1.1744200957666733
428,6751,15.773364485981308,302,1868,6.185430463576159,-57.57175662883856,1305,0.3279693486590038,A549,FCCP,A549_FCCP_A1_N1_16,7,90.0,38.513009652736535,26.921640979232823,15.680799673994793,0.8128588155553093,0.1744186046511628,0.2816901408450704,0.9358938962427588
1540,18912,12.28051948051948,273,1331,4.875457875457876,-56.813712397661874,2619,0.5880106911034746,A549,FCCP,A549_FCCP_A1_N1_46,2,376.25,-21.9241803608914,41.45774327923712,25.56609481612022,0.787215186773685,0.2996814018319395,0.4872126901910003,1.2907927190089312
1615,28494,17.643343653250774,327,2424,7.412844036697248,-53.3293809584508,3335,0.4842578710644677,A549,FCCP,A549_FCCP_A1_N1_35,6,375.75,-44.37645972895827,46.65152511422259,25.72100381880519,0.8342784981813853,0.2507507507507507,0.4056680161943319,1.2381787097645884
892,16904,18.95067264573991,365,2440,6.684931506849315,-64.08198291368433,1632,0.5465686274509803,A549,FCCP,A549_FCCP_A1_N1_29,1,218.0,-23.992066500241133,27.548577936040267,20.49145281076743,0.6683690975346733,0.2859016393442623,0.5075669383003493,1.391840331745858
239,10491,43.89539748953975,474,3127,6.59704641350211,-116.55402743928842,1446,0.165283540802213,A549,FCCP,A549_FCCP_A1_N1_38,1,46.5,71.13436574134225,19.159481527765152,17.03309728466565,0.4578749503529293,0.1436293436293436,0.1852589641434263,1.1072849042374986
669,9621,14.38116591928251,523,1996,3.816443594646272,-81.58592677873281,1830,0.3655737704918033,A549,FCCP,A549_FCCP_A1_N1_53,4,161.25,-76.86187899414303,24.90174295439373,22.487993359221928,0.4294953905375954,0.2866666666666666,0.3679406731317741,1.101001453760867
730,13705,18.773972602739725,263,1653,6.285171102661597,-67.29812215049817,2051,0.355923939541687,A549,FCCP,A549_FCCP_A1_N1_7,2,154.0,23.549460068304352,29.14440951825294,20.44015382814464,0.7128264495134393,0.2360153256704981,0.3304721030042918,1.2269113142800965
993,15720,15.830815709969787,321,2142,6.672897196261682,-53.13011285471132,1689,0.5879218472468917,A549,FCCP,A549_FCCP_A1_N1_11,1,243.0,88.50234467027326,23.81130439959153,22.845119333027423,0.2819698651582786,0.4402173913043478,0.5700879765395894,1.3040806688539084
59,6972,118.16949152542372,345,3580,10.376811594202898,-149.60159747280457,1379,0.0427846265409717,A549,FCCP,A549_FCCP_A1_N1_25,1,10.25,85.97308742254167,8.244432387216854,4.613157660811115,0.8287977818569954,0.2679738562091503,0.3445378151260504,1.0893318796036415
548,14518,26.49270072992701,555,4705,8.477477477477477,-70.07656322635908,2188,0.2504570383912248,A549,FCCP,A549_FCCP_A1_N1_4,9,116.0,-5.189937924879436,42.08652230091182,16.23024943045834,0.9226493028044146,0.1533377395902181,0.2194891201513718,1.0098604603421528
1768,20175,11.411199095022624,335,1537,4.588059701492537,-56.034989350962434,3251,0.5438326668717318,A549,FCCP,A549_FCCP_A1_N1_19,3,419.75,11.29564034707014,43.154465408582666,25.12324992256512,0.8130668434403656,0.3416768416768416,0.5026946107784431,1.2760781113376054
247,6980,28.25910931174089,327,2733,8.357798165137615,-74.92058191200402,1158,0.2132987910189982,A549,FCCP,A549_FCCP_A1_N1_47,4,55.5,72.14057941438776,19.55726548186452,14.447967100978753,0.6739774663525029,0.2014519056261343,0.2519863791146424,1.1231144273560278
1017,16796,16.515240904621436,257,2210,8.599221789883268,-40.13563407254514,1573,0.6465352828989193,A549,FCCP,A549_FCCP_A1_N1_6,1,254.25,8.397598989886873,24.56319135532445,20.87778438957934,0.5268436607928755,0.4941690962099125,0.6364205256570713,1.3439107588336745
321,12257,38.18380062305296,375,2526,6.736,-106.69912249817412,1446,0.2219917012448132,A549,FCCP,A549_FCCP_A1_N1_34,2,70.25,-45.06594581643488,21.84393094839015,16.68478775360503,0.6454316815668047,0.1760651629072681,0.2480141218005295,1.2062783404530142
341,7591,22.26099706744868,289,1866,6.4567474048442905,-76.11919227146126,1181,0.2887383573243014,A549,FCCP,A549_FCCP_A1_N1_55,2,73.5,64.56148241434543,25.462548940105197,11.21164341545001,0.8978414121973921,0.1789409616555082,0.3352337514253136,1.2403297712555357
809,16396,20.26699629171817,346,2428,7.017341040462428,-65.22747732781042,1478,0.547361299052774,A549,FCCP,A549_FCCP_A1_N1_33,1,198.25,-41.1675083514992,26.43883150506426,19.45898192214529,0.6769814563929736,0.2990196078431373,0.5112830431979368,1.3437378751314613
93,4741,50.97849462365591,368,3529,9.589673913043478,-102.74909453091516,1162,0.0800344234079173,A549,FCCP,A549_FCCP_A1_N1_51,3,14.0,-12.005810840532709,15.276616225685531,10.754439980630988,0.7102192977164714,0.075268817204301,0.1126760563380281,0.9230956411172576
1115,15839,14.205381165919285,453,2454,5.417218543046357,-59.28835842539328,2075,0.5373493975903615,A549,FCCP,A549_FCCP_A1_N1_36,3,262.75,-46.96380006346653,29.64440887341607,23.801589923925047,0.596109466450412,0.3672257162823201,0.4805669867398262,1.1809354259307003
1012,13849,13.684782608695652,373,2071,5.552278820375335,-55.4776749374776,1989,0.5087983911513323,A549,FCCP,A549_FCCP_A1_N1_22,1,237.5,-51.1082824750723,26.53035143919853,24.92397920365068,0.3426818147107715,0.3877551020408163,0.4714640198511166,1.2228764157674856
42,2734,65.0952380952381,348,3338,9.591954022988508,-117.76799663502308,1858,0.022604951560818,A549,FCCP,A549_FCCP_A1_N1_48,1,4.25,-3.565133258261241,17.256378537370985,14.019776414792922,0.5830444644653265,0.0145299145299145,0.0257575757575757,0.8450774304444303
1443,20079,13.914760914760915,188,1345,7.154255319148936,-40.912437353016784,2340,0.6166666666666667,A549,FCCP,A549_FCCP_A1_N1_17,1,349.25,33.371891930733426,31.451511701728972,24.362531551004007,0.6324440309388368,0.4031746031746032,0.5852534562211982,1.4067769902599616
719,9722,13.521557719054242,228,1607,7.048245614035087,-40.06765240072886,1193,0.6026823134953898,A549,FCCP,A549_FCCP_A1_N1_42,1,170.25,-53.75295150749232,21.09133212982629,18.362668896142445,0.4919449250349508,0.4595141700404858,0.5675,1.3060494182358402
193,5444,28.207253886010363,375,2639,7.037333333333334,-85.3835166565138,1164,0.165807560137457,A549,FCCP,A549_FCCP_A1_N1_41,2,33.75,27.188257088425537,17.797076958252177,16.208018969094994,0.413041031664224,0.1071428571428571,0.15,1.0614281107647892
434,9689,22.32488479262673,275,2014,7.323636363636363,-68.54759192636878,1166,0.3722126929674099,A549,FCCP,A549_FCCP_A1_N1_62,3,93.0,86.03063555709433,28.85100644342405,13.05122460278514,0.8918322047866293,0.2657142857142857,0.3195876288659793,1.1559940063109695
437,6639,15.192219679633869,369,1716,4.650406504065041,-72.8054710533956,1139,0.3836698858647936,A549,FCCP,A549_FCCP_A1_N1_28,3,100.0,-39.00936170626715,20.162677831098275,17.39647405407235,0.5055356215344029,0.2844950213371266,0.364963503649635,1.0381450099269414
709,13221,18.647390691114246,373,2745,7.359249329758713,-57.179519999706464,1745,0.4063037249283667,A549,FCCP,A549_FCCP_A1_N1_58,5,161.0,-16.280427715359252,23.7654078244674,22.622891344711054,0.3063304647870691,0.2915346310547759,0.3835616438356164,1.2344018459588053
560,13246,23.65357142857143,442,3068,6.941176470588236,-75.40163434673629,1837,0.3048448557430593,A549,FCCP,A549_FCCP_A1_N1_54,3,117.0,-43.590143268806,25.33952178862207,21.75159039909258,0.512971366656974,0.2166666666666666,0.2765957446808511,1.1985816463727537
588,15448,26.272108843537413,414,3808,9.198067632850242,-64.54513892861257,1635,0.3596330275229358,A549,FCCP,A549_FCCP_A1_N1_2,3,125.5,-22.465995530095547,30.927843030738085,19.34050562555356,0.7803501233976283,0.1914569031273836,0.2726778924497555,1.0763982644356194
1049,16529,15.756911344137274,322,2373,7.369565217391305,-46.73510297822661,1956,0.5362985685071575,A549,FCCP,A549_FCCP_A1_N1_12,1,242.75,80.73416221189979,30.03245041463349,21.162018896889784,0.7095665396287467,0.3678030303030303,0.492393509127789,1.2494080075497
1231,13264,10.77497969130788,285,1364,4.7859649122807015,-49.90965422293576,2366,0.5202874049027895,A549,FCCP,A549_FCCP_A1_N1_3,2,292.5,29.347677723007912,28.769631436040743,27.23967723108669,0.3217622006906395,0.3665413533834586,0.4824742268041237,1.204692365554089
264,12412,47.01515151515152,474,4431,9.348101265822784,-99.3407453844288,2223,0.1187584345479082,A549,FCCP,A549_FCCP_A1_N1_52,2,48.5,53.86200503373098,24.7905521676426,15.603185807816324,0.7770810876498822,0.1127906976744186,0.1639898562975486,1.0969790276903175
1630,21185,12.996932515337424,196,1165,5.9438775510204085,-48.11462724316992,3043,0.5356556030233323,A549,FCCP,A549_FCCP_A1_N1_10,2,389.75,-38.22232590466363,43.29656114601229,22.42154032527314,0.8554656176576816,0.315587044534413,0.5189747003994674,1.2727578192018807
254,8271,32.56299212598425,339,2245,6.622418879056047,-97.95201800246411,1045,0.2430622009569378,A549,FCCP,A549_FCCP_A1_N1_37,3,49.0,27.77474768369346,18.87245567350244,14.903169799615636,0.6135210604219131,0.1806451612903225,0.224,1.135615347171076
224,22465,100.29017857142856,244,4289,17.577868852459016,-107.09776729117084,893,0.2508398656215005,A549,control,A549_control_A2_N2_49,2,50.0,-12.860177266329382,21.68724538124127,10.20178668074439,0.8824506909687563,0.1984126984126984,0.3016591251885369,1.1835578433938874
151,14357,95.0794701986755,270,5383,19.93703703703704,-96.0712355111365,736,0.2051630434782608,A549,control,A549_control_A2_N2_69,2,28.75,-18.144306156211368,16.067344448922935,11.116192088939709,0.7220412674993413,0.1612903225806451,0.2068345323741007,0.9989015028820728
292,25199,86.29794520547945,505,7985,15.811881188118813,-104.3682156266211,1155,0.2528138528138528,A549,control,A549_control_A2_N2_3,2,48.25,57.8142954321173,20.872166025047758,16.156334852306426,0.6331107221751452,0.1340277777777777,0.183111954459203,1.237904523346922
338,25178,74.49112426035504,372,4144,11.13978494623656,-116.85965864738633,1171,0.2886421861656704,A549,control,A549_control_A2_N2_10,4,72.5,8.86219013636291,22.556687960263503,15.198736651949632,0.7389121409904522,0.2126099706744867,0.2738432483474976,1.1379574924429976
197,15208,77.19796954314721,184,4397,23.89673913043478,-72.11681534729482,700,0.2814285714285714,A549,control,A549_control_A2_N2_85,3,35.0,68.70263814673591,16.40805115129151,11.040459840161928,0.7397621628940604,0.1822916666666666,0.2473498233215547,1.0035896151655577
282,27457,97.36524822695036,535,3460,6.4672897196261685,-166.7703022336813,1659,0.1699819168173598,A549,control,A549_control_A2_N2_30,5,57.25,-73.34604119136552,23.20169077564702,21.613388607717717,0.3636294214775131,0.1038548752834467,0.1467008327994875,1.1759202883042308
145,17920,123.58620689655172,337,5455,16.18694362017804,-125.01313953590255,1217,0.1191454396055875,A549,control,A549_control_A2_N2_41,2,16.25,-51.953612017595525,16.83361774335846,13.780356934600524,0.5743337660043916,0.0547138047138047,0.0904033379694019,0.9629174824891564
310,24244,78.20645161290322,500,6833,13.666,-107.28313067785392,1389,0.2231821454283657,A549,control,A549_control_A2_N2_88,6,57.25,-72.1448490485042,20.90992970415673,17.611529970864712,0.5390765473828817,0.1439346323067253,0.2,1.120932334685402
405,22940,56.641975308641975,454,2728,6.008810572687224,-137.9766954132713,1681,0.2409280190362879,A549,control,A549_control_A2_N2_90,3,82.75,-29.499249381824757,22.920579535037923,21.051401914285435,0.3955375416979309,0.159903381642512,0.2230458221024258,1.1445061393233404
127,15301,120.48031496062993,343,3206,9.346938775510203,-157.22090577396935,1202,0.105657237936772,A549,control,A549_control_A2_N2_23,1,11.75,51.12544437426193,20.20726946546949,10.834723603978144,0.8441039898047886,0.0433179723502304,0.0714285714285714,1.055735850612358
686,62293,90.8061224489796,573,4796,8.369982547993018,-146.62060707284795,4111,0.1668693748479688,A549,control,A549_control_A2_N2_20,7,137.5,77.2282836284224,42.95341560299373,21.585714141278533,0.8645552493551485,0.1368840219014435,0.1960085531004989,1.0449453202002692
337,36543,108.43620178041544,494,7361,14.90080971659919,-122.0619062534128,1388,0.2427953890489913,A549,control,A549_control_A2_N2_44,6,76.0,72.1364147040324,22.590818429536665,17.345390022729376,0.64068112896016,0.1825825825825826,0.2491803278688524,1.055606123198768
171,19285,112.77777777777776,329,3919,11.911854103343464,-138.24494390238263,807,0.2118959107806691,A549,control,A549_control_A2_N2_59,2,36.75,5.763771678689937,17.414920652499546,11.860491202345052,0.732233736147177,0.1655405405405405,0.2337042925278219,1.273191738113206
