mito_area,mito_intensity_sum,mito_intensity_avg,nuclei_area,nuclei_intensity_sum,nuclei_intensity_avg,Delta Psi 1,cell_area,mito_content,cell_line,treatment,cell_id,cell_mito_count,cell_total_mito_area_(pixels_squared),cell_network_orientation_(degrees),cell_network_major_axis_(pixels),cell_network_minor_axis_(pixels),cell_network_eccentricity,cell_network_effective_extent,cell_network_effective_solidity,cell_network_fractal_dimension,cell_type
678,7395,10.9070796460177,298,1254,4.208053691275167,-58.57332892979816,1361,0.4981631153563556,MCF10A,FCCP,MCF10A_FCCP_A1_N5_12,2,161.5,-33.09988677951822,33.79616334299336,13.967924737594496,0.9105953180664556,0.2575757575757575,0.4370771312584574,1.0551557807167515,epithelial
484,5645,11.663223140495868,183,796,4.3497267759562845,-60.659143517146354,1020,0.4745098039215686,MCF10A,FCCP,MCF10A_FCCP_A1_N5_75,2,113.5,-6.987661133766116,24.87593203101721,13.178873700792591,0.8481325301670759,0.3563579277864992,0.4521912350597609,1.1567433084111025,epithelial
604,6168,10.211920529801324,173,616,3.560693641618497,-64.79642141876549,1076,0.5613382899628253,MCF10A,FCCP,MCF10A_FCCP_A1_N5_71,1,151.0,59.23403559072218,24.05482012054319,15.6603742004866,0.7590532604185266,0.3901808785529715,0.5326278659611993,1.1542199595771154,epithelial
829,12088,14.58142340168878,478,2143,4.48326359832636,-72.5329207788623,2173,0.3815002300966406,MCF10A,FCCP,MCF10A_FCCP_A1_N5_5,7,164.25,13.337897754047004,29.274779904982363,23.96454402504884,0.5743538462231783,0.2401315789473684,0.2995896032831737,1.0814747730509933,epithelial
1470,14626,9.94965986394558,278,1048,3.769784172661871,-59.68701781436749,2657,0.5532555513737297,MCF10A,FCCP,MCF10A_FCCP_A1_N5_9,2,364.5,-28.306443888191392,45.659753795906354,20.024135653108107,0.8987062506745135,0.3168187744458931,0.517204682511529,1.219420762891834,epithelial
674,7041,10.446587537091988,264,1016,3.8484848484848486,-61.41364468980497,1421,0.474313863476425,MCF10A,FCCP,MCF10A_FCCP_A1_N5_3,2,158.5,63.958313498947454,28.904722608079656,15.683334757917448,0.8399994320701374,0.3202020202020202,0.4464788732394366,1.1054949466790327,epithelial
780,7556,9.687179487179488,397,1459,3.6750629722921913,-59.6078320277833,1659,0.4701627486437613,MCF10A,FCCP,MCF10A_FCCP_A1_N5_13,4,185.0,-36.4890905042424,27.02180200661244,20.11232947265861,0.6678453313818343,0.296474358974359,0.438388625592417,1.12559367692302,epithelial
618,6326,10.236245954692556,177,717,4.050847457627119,-57.01104356049989,1173,0.5268542199488491,MCF10A,FCCP,MCF10A_FCCP_A1_N5_7,2,154.5,81.12067746769439,26.21005636557157,14.669906918148603,0.8286917402395907,0.4262068965517241,0.514571190674438,1.1509299747636546,epithelial
536,6434,12.00373134328358,220,1080,4.909090909090909,-54.98891953717935,1088,0.4926470588235294,MCF10A,FCCP,MCF10A_FCCP_A1_N5_28,1,132.75,-16.69487350441031,27.21562724698701,13.64079066758924,0.8653247001122594,0.3329153605015674,0.4617391304347826,1.142130755178684,epithelial
697,7215,10.351506456241031,293,1213,4.139931740614334,-56.361844772008574,1486,0.4690444145356662,MCF10A,FCCP,MCF10A_FCCP_A1_N5_33,4,163.75,-56.084514551223606,35.15260853593452,14.014850552960963,0.9170875238175809,0.2455022488755622,0.4250486696950032,1.0865243531544448,epithelial
432,4542,10.51388888888889,191,729,3.816753926701571,-62.31775507325096,829,0.5211097708082026,MCF10A,FCCP,MCF10A_FCCP_A1_N5_74,1,104.75,58.59868409248188,18.18496283154713,14.949168409376966,0.569397868865132,0.4232323232323232,0.4982164090368609,1.1442797037085166,epithelial
728,8395,11.531593406593409,162,821,5.067901234567901,-50.56307044633704,1587,0.4587271581600504,MCF10A,FCCP,MCF10A_FCCP_A1_N5_46,1,173.5,-65.82533694983074,27.999248856702497,18.16544240531508,0.7609732933330551,0.3273584905660377,0.4370277078085642,1.072699921305724,epithelial
890,8531,9.585393258426969,334,1341,4.014970059880239,-53.51794660346817,1814,0.4906284454244763,MCF10A,FCCP,MCF10A_FCCP_A1_N5_51,2,221.25,58.17202838277626,28.45222808572994,23.317092492476508,0.5730544758492604,0.3160714285714285,0.4606975533576262,1.1138286539258169,epithelial
1476,17859,12.09959349593496,188,839,4.462765957446808,-61.340291450965246,2521,0.5854819516065054,MCF10A,FCCP,MCF10A_FCCP_A1_N5_44,1,363.5,-33.8818643380657,41.3276296124886,21.64555791334472,0.8518688669678789,0.3286618444846292,0.5373244641537325,1.282459717121769,epithelial
637,8988,14.10989010989011,302,1504,4.9801324503311255,-64.04729867178567,1634,0.3898408812729498,MCF10A,FCCP,MCF10A_FCCP_A1_N5_16,5,150.25,-38.29831646592253,38.67253569414443,14.132167934481156,0.9308381816419647,0.1858954531394989,0.3535294117647058,1.0605174293392694,epithelial
2138,28297,13.235266604303089,291,1639,5.632302405498282,-52.5435500689446,3984,0.5366465863453815,MCF10A,FCCP,MCF10A_FCCP_A1_N5_59,2,527.0,-65.64372066578163,46.51407796880604,27.947650918005568,0.7993671723076953,0.3713883016208598,0.5233366434955313,1.2408185966720555,epithelial
603,6519,10.81094527363184,196,835,4.260204081632653,-57.27138340448646,1223,0.4930498773507767,MCF10A,FCCP,MCF10A_FCCP_A1_N5_25,1,143.75,-41.07537888947172,32.05416824520283,13.728347789075157,0.903643293229222,0.2218364197530864,0.4433307632999229,1.169276393085708,epithelial
519,7711,14.857418111753372,276,820,2.971014492753623,-98.99014183074428,1405,0.3693950177935943,MCF10A,FCCP,MCF10A_FCCP_A1_N5_20,3,118.25,-58.1992440072511,36.983901446383925,12.724346791449252,0.9389509769043248,0.16796875,0.3310006997900629,1.1806820886663054,epithelial
638,7764,12.169278996865204,277,1214,4.382671480144404,-62.80725602398836,1548,0.4121447028423772,MCF10A,FCCP,MCF10A_FCCP_A1_N5_79,2,141.75,-57.41290252182427,29.041047149480104,17.890968904586256,0.7877008078627109,0.2535778175313059,0.3550407013149655,1.0064542932407743,epithelial
882,11835,13.418367346938776,382,1897,4.965968586387435,-61.131990433690525,1915,0.4605744125326371,MCF10A,FCCP,MCF10A_FCCP_A1_N5_11,3,203.5,-19.2846769310728,36.56647013858455,17.54373605244866,0.8773906949207759,0.2866197183098591,0.4086345381526104,1.1641581281636046,epithelial
859,8484,9.876600698486612,250,963,3.852,-57.90691783551297,1663,0.5165363800360794,MCF10A,FCCP,MCF10A_FCCP_A1_N5_10,3,204.5,-10.556357378807922,39.083405238485206,13.89896383540238,0.9346294305350216,0.3340138832176398,0.4808935920047031,1.214110434742466,epithelial
591,6820,11.539763113367174,271,1222,4.509225092250922,-57.789914996643546,1089,0.5426997245179064,MCF10A,FCCP,MCF10A_FCCP_A1_N5_24,1,143.0,-12.378456221489538,24.222677657601423,15.010025589982568,0.7848638051477872,0.3803191489361702,0.5044091710758377,1.1974429218198226,epithelial
1326,13097,9.877073906485672,403,1489,3.694789081885856,-60.47250928154556,2573,0.5153517294986397,MCF10A,FCCP,MCF10A_FCCP_A1_N5_52,2,318.5,-67.61328656910095,38.04473113725589,22.76097284621759,0.8012955328298421,0.3188188188188188,0.4767964071856287,1.1342846131732849,epithelial
756,9659,12.776455026455029,236,1139,4.826271186440678,-59.872086856058736,1630,0.4638036809815951,MCF10A,FCCP,MCF10A_FCCP_A1_N5_1,3,171.0,4.465146822437152,37.40562654274841,14.313567226255538,0.9238900113380616,0.3392857142857142,0.4100719424460431,1.186637506287595,epithelial
942,9928,10.53927813163482,320,1376,4.3,-55.134382820926646,1733,0.5435660703981535,MCF10A,FCCP,MCF10A_FCCP_A1_N5_43,1,230.25,-43.27003118663556,36.10831595264354,16.615372074531045,0.8878393163682357,0.2937799043062201,0.4919871794871794,1.151500568203986,epithelial
836,9536,11.4066985645933,173,825,4.76878612716763,-53.634702539586925,1539,0.5432098765432098,MCF10A,FCCP,MCF10A_FCCP_A1_N5_35,2,199.25,53.312447941082304,27.2611516901604,19.29784080220313,0.7063247477824262,0.3532801418439716,0.4987484355444305,1.164933766561629,epithelial
28,3726,133.07142857142858,555,3840,6.918918918918919,-181.832530312786,3381,0.0082815734989648,MCF10A,FCCP,MCF10A_FCCP_A1_N5_15,1,7.0,75.39632186273522,3.7119743873028574,2.548010451140004,0.727195917390098,0.7999999999999999,0.9333333333333332,1.4252431019198784,epithelial
640,6430,10.046875,226,922,4.079646017699115,-55.42696212050883,1091,0.5866177818515124,MCF10A,FCCP,MCF10A_FCCP_A1_N5_61,1,158.75,-42.89382640566008,22.675101834381547,15.97713700339075,0.7095933102394578,0.4397506925207756,0.5644444444444444,1.2367617379643776,epithelial
896,9241,10.313616071428571,169,743,4.396449704142012,-52.43905992878309,1741,0.514646754738656,MCF10A,FCCP,MCF10A_FCCP_A1_N5_53,1,213.75,-18.22902882088353,33.43356525151947,17.328746033301417,0.8551965302211906,0.3593947036569987,0.4757929883138564,1.1625794453295364,epithelial
514,5383,10.472762645914395,278,1129,4.061151079136691,-58.25965126277618,1057,0.4862819299905392,MCF10A,FCCP,MCF10A_FCCP_A1_N5_72,1,122.75,20.1652033667208,19.675549548255542,17.35484067113232,0.4711536986659935,0.390302066772655,0.4645222327341533,1.167037419430113,epithelial
1392,19246,13.826149425287356,710,3057,4.305633802816901,-71.74819598974024,3522,0.3952299829642248,MCF10A,FCCP,MCF10A_FCCP_A1_N5_19,9,310.0,-50.54846132325678,55.11348737770194,21.390608175881223,0.9216091408425674,0.1801016702977487,0.3387052717836656,1.1178576966503484,epithelial
741,7191,9.704453441295549,301,1053,3.4983388704318936,-62.7482440009104,1568,0.4725765306122449,MCF10A,FCCP,MCF10A_FCCP_A1_N5_49,2,171.0,-62.109132713192274,30.416933453029863,17.253849096811763,0.8235491916655524,0.3053571428571428,0.4191176470588235,1.122937095427109,epithelial
526,5332,10.136882129277566,170,650,3.823529411764706,-59.9629023773703,1155,0.4554112554112554,MCF10A,FCCP,MCF10A_FCCP_A1_N5_34,2,121.5,69.98787253321552,21.80690203403904,17.649898219156874,0.5872961726719252,0.356043956043956,0.4104729729729729,1.0880552495738387,epithelial
556,6132,11.028776978417266,276,1087,3.938405797101449,-63.328513346729366,1214,0.457990115321252,MCF10A,FCCP,MCF10A_FCCP_A1_N5_73,1,132.75,86.30668400223287,24.21860972946926,16.32080725704095,0.7388268574678966,0.331875,0.4299595141700404,1.1164755216403444,epithelial
583,5398,9.259005145797598,243,751,3.090534979423868,-67.48102252643808,1253,0.4652833200319234,MCF10A,FCCP,MCF10A_FCCP_A1_N5_50,2,140.5,-11.510168541735023,27.58412295134384,18.513712182674865,0.7413009605450005,0.2464912280701754,0.3746666666666666,1.122353750763487,epithelial
444,6723,15.141891891891891,267,1405,5.262172284644195,-65.00065851515674,1050,0.4228571428571429,MCF10A,FCCP,MCF10A_FCCP_A1_N5_21,2,110.0,7.856748636336411,25.50918577970348,13.694971057425482,0.8436686126707098,0.291005291005291,0.4100652376514445,1.1610747474391103,epithelial
551,6125,11.116152450090745,246,1056,4.2926829268292686,-58.516468822459416,1214,0.4538714991762768,MCF10A,FCCP,MCF10A_FCCP_A1_N5_55,2,126.5,-23.4563665775426,23.49574910710381,16.80177457970204,0.6990237173399216,0.3123456790123456,0.4100486223662885,1.0309321705757863,epithelial
573,5814,10.146596858638745,206,830,4.029126213592233,-56.80071319278567,1031,0.5557710960232783,MCF10A,FCCP,MCF10A_FCCP_A1_N5_26,1,141.75,-14.657653654090597,33.90593318303591,12.035341135723275,0.934880468879604,0.2892857142857143,0.4666666666666667,1.1731018710571322,epithelial
1199,13620,11.359466221851545,398,1631,4.097989949748744,-62.70262188137389,2980,0.4023489932885906,MCF10A,FCCP,MCF10A_FCCP_A1_N5_48,8,260.75,85.9674681713376,177.83335564323477,21.06984983438896,0.9929563356896972,0.0607384113673421,0.0932332171270224,1.040807183161532,epithelial
849,12452,14.666666666666666,409,2136,5.222493887530562,-63.50504152459137,2206,0.384859474161378,MCF10A,FCCP,MCF10A_FCCP_A1_N5_77,4,186.5,55.198572059628766,35.4812980784405,21.0740938516625,0.8045024377126565,0.226060606060606,0.3282006159260888,1.1162859175214648,epithelial
514,5417,10.538910505836576,170,707,4.158823529411765,-57.18527939342,924,0.5562770562770563,MCF10A,FCCP,MCF10A_FCCP_A1_N5_40,1,126.5,-77.98851279609072,28.5092520518879,11.078659736487484,0.921407082020822,0.390432098765432,0.5126646403242148,1.1877116883918424,epithelial
994,9826,9.885311871227364,282,1077,3.8191489361702127,-58.48787759100529,2007,0.4952665670154459,MCF10A,FCCP,MCF10A_FCCP_A1_N5_30,2,240.5,-32.46096728325619,34.96358641362394,19.365017982060863,0.8326081763855688,0.3248902397838568,0.4557081951681667,1.1092783524838823,epithelial
497,6097,12.267605633802816,206,988,4.796116504854369,-57.75806760745338,1041,0.4774255523535062,MCF10A,FCCP,MCF10A_FCCP_A1_N5_29,2,119.0,36.72934085172408,22.27284139121024,15.695219390196176,0.7095255511406628,0.3063063063063063,0.4469483568075117,1.1430950708795544,epithelial
425,5177,12.181176470588236,246,1070,4.349593495934959,-63.333281571914576,936,0.454059829059829,MCF10A,FCCP,MCF10A_FCCP_A1_N5_39,1,104.75,-73.23107311023041,28.871136851666183,11.871102920871994,0.9115562202385956,0.272254710851202,0.3982889733840304,1.1545869973495384,epithelial
670,7126,10.635820895522388,202,888,4.396039603960396,-54.33670067367296,1305,0.5134099616858238,MCF10A,FCCP,MCF10A_FCCP_A1_N5_27,1,165.0,-23.1132673261038,28.35033280094005,15.019945601741044,0.8481239468832331,0.3492063492063492,0.4973624717407686,1.167807620113511,epithelial
841,8728,10.378121284185491,171,714,4.175438596491228,-55.99454839473661,1547,0.5436328377504848,MCF10A,FCCP,MCF10A_FCCP_A1_N5_31,1,210.25,-1.4008303061705198,32.42679065285613,15.604309265379246,0.8766017363155777,0.4677419354838709,0.5408360128617363,1.221784373670165,epithelial
397,6040,15.214105793450882,328,1848,5.634146341463414,-61.09270803508735,1195,0.3322175732217573,MCF10A,FCCP,MCF10A_FCCP_A1_N5_78,8,84.25,67.3092653526833,29.03390274128182,13.723812942886926,0.8812328921160417,0.175064935064935,0.273095623987034,0.9955776708939896,epithelial
765,7922,10.355555555555556,176,700,3.977272727272727,-58.85099846752952,1395,0.5483870967741935,MCF10A,FCCP,MCF10A_FCCP_A1_N5_67,2,188.0,-68.08815518333908,30.951611606851703,15.152864083773483,0.871966110397319,0.3664717348927875,0.5154215215901302,1.1619948079731348,epithelial
526,5269,10.017110266159696,279,1035,3.70967741935484,-61.09100861599854,1079,0.4874884151992585,MCF10A,FCCP,MCF10A_FCCP_A1_N5_17,2,125.75,-19.60751114986564,22.03335642830318,16.731657782800664,0.6506490993065119,0.3175505050505051,0.4455270150575731,1.0421271018945324,epithelial
861,9306,10.80836236933798,416,1683,4.045673076923077,-60.434339933910216,1840,0.4679347826086956,MCF10A,FCCP,MCF10A_FCCP_A1_N5_58,3,214.25,20.597108362515858,28.39201693649827,21.6840589890211,0.6455264841781011,0.3462626262626262,0.4470526864893062,1.1005398415695362,epithelial
578,6335,10.960207612456747,279,1064,3.813620071684588,-64.92507866416224,1143,0.5056867891513561,MCF10A,FCCP,MCF10A_FCCP_A1_N5_23,2,140.5,-67.14365242005819,21.11326171067841,17.68608202678785,0.5461667990010843,0.3902777777777778,0.4807527801539777,1.2063760737024487,epithelial
837,8826,10.544802867383511,346,1384,4.0,-59.614333630537786,1699,0.492642731018246,MCF10A,FCCP,MCF10A_FCCP_A1_N5_37,3,201.5,12.506699552073105,31.304704754492125,17.719050846958332,0.824392345155183,0.3731481481481481,0.4658959537572254,1.1251635231075896,epithelial
2194,31635,14.41886964448496,337,1649,4.893175074183977,-66.46282543512217,4701,0.4667092108062114,MCF10A,FCCP,MCF10A_FCCP_A1_N5_80,8,503.75,16.7434864234593,98.67784991742984,39.40506964899106,0.9168070659981344,0.0992415287628053,0.1756756756756756,1.1997026887308175,epithelial
679,7533,11.094256259204712,269,1078,4.007434944237918,-62.62398312659356,1484,0.4575471698113207,MCF10A,FCCP,MCF10A_FCCP_A1_N5_18,3,147.5,46.28995000298717,28.308586138003843,16.999074179191663,0.79963090483954,0.2850241545893719,0.3962390866353257,1.090048199846078,epithelial
641,6641,10.3603744149766,317,1174,3.703470031545741,-63.26616623172087,1413,0.4536447275300778,MCF10A,FCCP,MCF10A_FCCP_A1_N5_70,3,154.75,6.587278580461271,21.51991801207179,21.09848653600036,0.1969343463980575,0.359465737514518,0.4359154929577464,1.1106698340398558,epithelial
694,7511,10.822766570605188,314,1283,4.085987261146497,-59.90644597701719,1365,0.5084249084249084,MCF10A,FCCP,MCF10A_FCCP_A1_N5_42,2,169.5,-57.281625279414,29.29399026281032,14.970857690660983,0.8595476580634108,0.3323529411764706,0.4941690962099125,1.1679235370518397,epithelial
937,9861,10.52401280683031,190,896,4.71578947368421,-49.36870921568696,1709,0.5482738443534231,MCF10A,FCCP,MCF10A_FCCP_A1_N5_66,1,229.0,-86.56082009584327,35.94201942956449,15.816563398833235,0.8979694851711932,0.4221198156682028,0.5198637911464246,1.1956269569651228,epithelial
1126,10226,9.081705150976909,267,972,3.640449438202247,-56.220521484127325,2319,0.4855541181543769,MCF10A,FCCP,MCF10A_FCCP_A1_N5_14,2,271.75,-28.68354598667002,33.64864168926405,22.30408651389357,0.7487499939571551,0.3450793650793651,0.4629471890971039,1.138847598116652,epithelial
481,5507,11.44906444906445,263,1084,4.1216730038022815,-62.83140546409594,966,0.4979296066252588,MCF10A,FCCP,MCF10A_FCCP_A1_N4_89,1,108.0,-3.363414794275229,18.75678381721563,16.61278528762426,0.4642680026616295,0.3636363636363636,0.4449021627188465,1.1815195041629696,epithelial
316,3554,11.246835443037977,211,785,3.720379146919431,-68.03506446551256,754,0.4190981432360742,MCF10A,FCCP,MCF10A_FCCP_A1_N4_82,1,71.75,17.026505849064108,19.94380382775675,12.803862966309978,0.7667071176987584,0.2872872872872873,0.3628318584070796,1.060300452206114,epithelial
18,8920,495.55555555555554,763,5414,7.095674967234601,-261.1409327704682,3680,0.004891304347826,MCF10A,FCCP,MCF10A_FCCP_A1_N4_104,1,4.5,44.99999999999999,2.6357861106418765,2.2502692975191527,0.5207037318817046,0.72,0.9473684210526316,1.296935180540253,epithelial
548,5960,10.875912408759124,210,888,4.228571428571429,-58.09820504145572,1050,0.5219047619047619,MCF10A,FCCP,MCF10A_FCCP_A1_N4_75,1,127.75,41.04266238770123,21.538977049723755,16.22838955457125,0.6575133312905109,0.3538781163434903,0.4714022140221402,1.1590092859323182,epithelial
405,4948,12.217283950617285,230,989,4.3,-64.22055358793884,1004,0.4033864541832669,MCF10A,FCCP,MCF10A_FCCP_A1_N4_106,1,86.25,3.64657158883285,24.88222674469763,13.133027501306085,0.8493639824558281,0.2464285714285714,0.3419226957383548,1.0741511991385255,epithelial
439,4483,10.211845102505697,265,864,3.260377358490566,-70.21488137813972,929,0.472551130247578,MCF10A,FCCP,MCF10A_FCCP_A1_N4_110,1,103.25,25.093132105088543,20.37441872599729,15.214230403597334,0.6651250432399813,0.3600697471665213,0.4407684098185699,1.1567555269921077,epithelial
1803,24223,13.434830837493069,512,2676,5.2265625,-58.06195655785715,3360,0.5366071428571428,MCF10A,FCCP,MCF10A_FCCP_A1_N4_117,3,434.5,-47.13056906066118,40.36902850597728,27.399400068768006,0.7343940958201874,0.3759463551806187,0.5078901227352426,1.2353889860195804,epithelial
675,7874,11.665185185185186,187,755,4.037433155080214,-65.25147836655798,1471,0.4588715159755268,MCF10A,FCCP,MCF10A_FCCP_A1_N4_111,1,160.5,-9.12724105736586,31.73690805573484,14.96403807156961,0.8818646137307863,0.3689655172413793,0.4388243335611757,1.151916352039289,epithelial
717,9221,12.860529986053,322,1372,4.260869565217392,-67.93841453268307,1361,0.526818515797208,MCF10A,FCCP,MCF10A_FCCP_A1_N4_85,2,177.0,83.42474854705446,26.22106782749603,17.477851196599747,0.7454535591094633,0.4128279883381924,0.5049928673323824,1.2018472941583835,epithelial
552,5516,9.992753623188406,229,836,3.650655021834061,-61.92764536099656,1108,0.4981949458483754,MCF10A,FCCP,MCF10A_FCCP_A1_N4_80,2,133.25,14.308034034916384,23.64913622332949,15.286574758649005,0.7630068435967331,0.3907624633431085,0.4784560143626571,1.1044231801521356,epithelial
759,8979,11.8300395256917,205,1067,5.204878048780488,-50.49431343815276,1320,0.575,MCF10A,FCCP,MCF10A_FCCP_A1_N4_68,2,188.25,-61.58897315578958,29.093183511552333,14.921659701857182,0.858453169860168,0.3839877613462519,0.5565410199556541,1.2845117493930236,epithelial
875,11489,13.130285714285714,213,1133,5.31924882629108,-55.5707452203959,1630,0.5368098159509203,MCF10A,FCCP,MCF10A_FCCP_A1_N4_118,2,204.75,89.96619794313153,29.71317681033125,17.894453967269637,0.7983153342960807,0.3966101694915254,0.4927797833935018,1.1940814034938565,epithelial
922,10701,11.606290672451191,204,944,4.627450980392157,-56.55177630740106,1558,0.5917843388960206,MCF10A,FCCP,MCF10A_FCCP_A1_N4_122,1,230.5,59.77398821236951,25.244739387760447,20.589676648203312,0.5786123897792675,0.4562097971301336,0.5748129675810474,1.258194282533195,epithelial
1113,12644,11.360287511230908,168,765,4.553571428571429,-56.22402985965623,1895,0.587335092348285,MCF10A,FCCP,MCF10A_FCCP_A1_N4_94,1,277.25,46.36446565003589,26.86191125283977,23.505718676485447,0.4840188594994581,0.4436,0.5687179487179487,1.2335739435119877,epithelial
639,6577,10.29264475743349,230,948,4.121739130434783,-56.28199225390737,1260,0.5071428571428571,MCF10A,FCCP,MCF10A_FCCP_A1_N4_91,2,158.0,15.95556523705537,31.528557939828985,13.337837991258771,0.9061110545563094,0.3459222769567597,0.4846625766871165,1.112543427118793,epithelial
1263,15061,11.924782264449725,348,1506,4.327586206896552,-62.33694423047358,2487,0.5078407720144753,MCF10A,FCCP,MCF10A_FCCP_A1_N4_101,3,302.75,11.190649698806682,44.67697158437476,18.935199311090305,0.9057442873814892,0.3356430155210643,0.4587121212121212,1.1668925700563315,epithelial
1499,17696,11.80520346897932,224,1120,5.0,-52.83480336779984,2673,0.5607931163486719,MCF10A,FCCP,MCF10A_FCCP_A1_N4_126,4,368.25,-78.46791841155347,59.153031845508856,30.469902915007324,0.8571282991017426,0.1862199747155499,0.2676235465116279,1.1983252538534384,epithelial
501,5470,10.918163672654693,297,1116,3.757575757575758,-65.59920809684523,1049,0.4775977121067683,MCF10A,FCCP,MCF10A_FCCP_A1_N4_83,1,120.0,-5.264363100964564,22.27404119930708,14.8764592369118,0.7442660490515012,0.3761755485893417,0.4633204633204633,1.1868795330141375,epithelial
917,10541,11.495092693565976,236,1300,5.508474576271187,-45.24139773984444,1498,0.6121495327102804,MCF10A,FCCP,MCF10A_FCCP_A1_N4_128,1,228.25,-25.38392629606352,25.46530926532936,19.65583082976756,0.6357840806209764,0.4246511627906977,0.5882731958762887,1.294297729078365,epithelial
840,9032,10.752380952380951,298,1200,4.026845637583893,-60.40184768036926,1770,0.4745762711864407,MCF10A,FCCP,MCF10A_FCCP_A1_N4_107,2,195.25,-22.881977725601832,29.114684885069035,19.811092654321268,0.7327943426560706,0.3302325581395349,0.4334073251942286,1.1092411739752706,epithelial
892,11320,12.690582959641256,279,1596,5.720430107526882,-49.00419771380974,1560,0.5717948717948718,MCF10A,FCCP,MCF10A_FCCP_A1_N4_120,1,221.5,4.847712888487588,29.19074369658919,18.6446002092532,0.7694424251410482,0.4276061776061776,0.5227138643067847,1.186274523709505,epithelial
615,7542,12.263414634146342,205,926,4.517073170731707,-61.42350350199682,1213,0.5070074196207749,MCF10A,FCCP,MCF10A_FCCP_A1_N4_105,2,147.25,30.86953343469726,25.252705056606743,16.21422181309456,0.7666388041027254,0.3297872340425531,0.4637795275590551,1.163730977946942,epithelial
711,7482,10.523206751054852,284,1057,3.721830985915493,-63.92108509984286,1434,0.4958158995815899,MCF10A,FCCP,MCF10A_FCCP_A1_N4_130,2,171.5,50.18482355905756,28.14494634959027,17.036931079893066,0.7959759490607868,0.3172987974098057,0.460093896713615,1.1489802553349089,epithelial
771,8324,10.796368352788589,271,1193,4.402214022140221,-55.171786083016805,1372,0.5619533527696793,MCF10A,FCCP,MCF10A_FCCP_A1_N4_73,1,187.0,74.22875891880899,23.99627560065409,18.650027380729103,0.6292473744540424,0.4617283950617284,0.5373563218390804,1.2385582952997836,epithelial
